"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"32",2,2,1,1,86,3,5,4,1,1,1,4,1,4,1,2,1,5,3,2,20,7,1,2,1,1,4,3,2,1,3,3,4,2,4,375,1,3,3,2,5,1,1,1,1,1,4,4,3,2,2,1,7,1,5,10,1,10,9,4,1,1,2,2,2,1,1,3,2,3,7,2,3,1,2,2,3,9,1,4,1,8,3,2,4,1,3,3,1,73,2,2,1,2,3,1,1,2,3,2,1,1,1,2,3,2,2,2,3,2,2,4,3,1,7,1,1,4,5,1,4,1,2,2,1,3,1,3,3,3,2,3,2,1,3,1,1,1,1,1,2,2,3,3,11,4,2,1,1,1,3,2,3,3,1,4,2,1,1,3,1,3,1,1,1,2,5,3,5,2,3,4,4,1,2,5,12,1,3,2,8,4,2,11,2,3,6,1,2,1,1,2,2,2,1,10,2,2,1,2
"33",1,1,2,6,29,2,4,3,2,4,4,10,2,2,34,4,2,1,1,3,5,3,2,5,5,3,3,1,13,3,2,4,2,1,3,7,2,2,1,3,10,2,2,2,3,2,1,1,18,1,5,2,1,3,80,4,2,46,2,6,2,2,4,6,3,3,3,5,1,1,2,31,4,4,1,1,2,3,4,1,2,4,1,1,2,3,2,2,2,76,3,5,2,3,4,2,3,1,2,4,2,2,3,5,8,3,3,4,2,4,3,1,133,3,2,2,2,6,2,2,2,2,1,5,2,4,3,2,2,9,1,2,23,2,12,3,9,2,3,3,5,1,1,8,14,2,7,2,2,3,2,4,5,2,3,3,3,2,2,4,2,1,2,3,2,4,1,4,1,1,4,3,5,2,3,4,276,2,1,1,4,6,18,3,4,2,3,4,3,3,2,5,3,7,2,3,4,36,2,13
"34",4,8,38,2,2,4,1,6,3,2,3,1,12,3,8,5,22,2,4,4,2,50,103,4,4,6,1,5,6,4,52,6,1,4,1,1,4,4,2,1,2,5,5,23,2,101,2,3,1,5,3,4,2,5,1,1,3,2,1,3,14,30,1,1,351,2,4,2,4,4,13,1,2,2,3,371,5,1,3,3,4,1,9,5,5,4,6,47.5,3,2,7,3,119,13,2,19,8,212,1,1,3,31,6,4,2,1,1,241,6,1,101,2,2,11,3,22,869,1,1,7,8,6,7,1,5,1,4,4,5,1,5,6,4,3,2,4,4,5,255,2,3,5,22,2,1,3,1,281,45,495,1,3,1,5,4,1,5,55,42,2,195,83.5,3,2,4,1,3,2,2,119,2,1,1,3,6,2,1,5,9,5,9,3,9,1,32.5,1,2,3,7,209,4,1,16,132.5,20,2,7,21,6,3
"35",21,4,4,3,1,1,3,1,4,3,5,2,3,1,5,1,172,3,15,130,1,1,319,3,3,2,2,14,89,5,9,1,3,5,2,2,281,5,4,4,1,20,11,18,5,3,5,16,2,4,10,26,3,4,4,2,32,11,11,2,4,48,7,10,5,40,18,4,9,2,1,3,6,3,5,27,4,2,2,2,5,2,2,357,3,21,7,1,58,1,6,1,19,6,30,5,5,19,8,3,4,3,4,3,1,5,60,16,15,3,158,22,1,9,1,4,6,2,3,369,3,40,5,3,4,2,5,7,14,148.5,4,5,5,12,1,5,2,289.5,4,4,1,53,4,1,2,1,4,572,26.5,168,22,1,2,4,2,7,38,84,35,1,4,2,11,5,6,6,2,1,4,90,1,2,3,4,5,1,2,6,2,3,1,1,4,2,3,4,1,5,790,4,5,4,7,3,3,1,1,3,8,1
"36",4,1,3,4,8,10,3,2,9,5,1,3,3,5,2,4,2,4,2,1,3,5,3,1,3,5,5,2,1,3,1,2,18,3,5,34,3,1,6,5,3,3,2,3,3,4,3,2,4,2,1,3,12,2,2,3,4,1,3,1,3,3,3,78,1,7,3,1,10,4,3,3,1,4,4,3,1,5,5,5,2,6,4,3,3,2,2,6,45,3,1,5,3,1,1,3,2,2,4,5,5,4,2,2,4,4,4,1,1,11,1,3,4,2,41,3,2,3,4,3,2,3,3,4,3,35,2,1,1,2,3,2,1,3,6,2,3,3,2,7,10,3,2,10,3,172,3,3,3,2,4,14,4,1,4,2,1,3,3,11,2,4,4,4,4,3,7,4,4,6,5,6,2,4,2,3,3,4,4,5,6,2,1,34,1,4,6,2,1,2,3,10,1,1,5,4,3,2,3,4
"37",2,3,1,1,9,3,5,3,1,1,2,4,2,3,1,2,1,5,3,2,13,2,1,2,1,1,3,3,2,1,3,3,4,2,4,89,1,3,3,3,4,1,1,1,1,1,5,4,3,3,2,1,5,1,4,11,1,5,5,4,1,1,1,2,2,1,1,3,2,2,6,2,2,1,1,2,3,6,1,4,1,8,3,2,1,1,3,3,1,18,2,2,1,2,3,1,1,3,2,2,2,1,1,1,3,2,2,2,3,3,2,4,3,1,6,1,1,5,5,1,3,1,2,2,1,3,1,3,3,3,2,3,2,2,3,1,1,2,1,3,2,2,3,3,5,3,2,1,1,1,2,3,3,3,1,4,2,1,1,3,1,3,1,1,1,2,4,3,5,2,3,4,4,1,1,4,6,1,3,3,4,4,3,9,2,2,4,1,2,1,1,2,2,2,1,7,2,1,1,2
"38",1,2,2,6,23,2,4,4,2,4,4,12,1,4,10,3,3,1,1,3,5,16,2,4,5,3,4,1,5,2,2,4,1,1,3,15,2,2,1,2,7,2,3,2,4,2,1,1,8,1,6,2,1,3,39,4,3,28,1,8,2,2,4,4,3,2,2,5,1,1,2,18,3,5,2,1,2,3,4,1,3,3,1,1,4,3,1,2,3,10,3,4,2,3,4,2,3,1,3,4,1,2,4,5,6,3,3,3,2,4,3,1,89,3,2,2,3,6,2,2,1,2,1,5,2,4,4,2,2,9,1,1,11,1,5,3,9,1,3,2,5,1,1,6,31,2,6,2,2,3,1,2,8,2,3,3,3,2,2,4,3,1,2,3,2,4,1,5,1,1,4,2,5,2,3,5,243,2,1,1,2,5,20,3,4,1,3,5,3,3,2,4,3,9,2,3,4,12,2,7
"39",3,5,5,2,2,4,1,10,3,3,3,1,6,2,3,6,8,2,4,4,2,167,237,5,4,4,1,4,6,4,54,6,2,4,1,1,4,4,2,1,2,7,4,6,2,81,2,3,1,10,3,4,2,4,1,2,2,2,2,3,5,10,2,1,162,3,4,2,3,5,5,1,4,2,3,217,4,1,2,3,4,1,5,5,5,4,6,19,2,2,4,3,133,23,2,8,5,75,1,1,3,10,5,3,2,1,1,182,5,1,63,2,2,10,3,6,853,1,1,4,6,6,6,1,4,1,3,4,4,1,5,7,3,4,2,4,4,7,261,1,3,4,17,2,1,4,1,289,38,274,3,5,1,5,5,1,4,33,15,2,134,22,3,2,3,1,3,2,2,65,2,1,1,3,6,1,1,5,5,4,8,3,4,1,33,3,2,3,4,126,4,1,5,104,10,2,10,5,6,3
"40",13,4,4,3,1,1,2,1,4,2,5,2,4,1,12,1,144,3,6,80,1,1,606,3,2,2,2,22,28,6,7,1,3,5,2,2,114,5,4,4,1,9,7,9,5,3,4,6,2,4,7,11,3,5,3,1,15,4,6,2,4,7,5,5,8,33,9,4,4,3,1,4,11,3,5,15,5,2,3,2,5,2,2,242,2,16,4,1,57,1,6,1,5,4,14,5,11,14,5,3,4,3,3,4,1,5,11,11,6,2,50,6,1,6,1,4,4,2,3,154,4,8,4,3,7,2,5,5,8,96,4,6,5,10,1,5,2,337,4,4,1,15,4,1,2,1,5,325,25,217,12,1,2,4,2,5,18,18,16,1,4,2,7,5,5,5,2,1,3,22,1,3,3,5,4,2,2,3,2,2,1,1,2,2,3,5,1,4,849,4,5,3,4,3,3,1,1,3,4,1
"41",4,1,3,4,10,9,3,2,7,5,1,3,3,5,2,3,2,4,2,1,3,3,3,1,3,5,5,2,1,3,1,2,17,3,5,21,3,1,6,5,3,3,3,3,4,4,3,2,4,2,1,3,20,2,2,3,4,1,4,1,3,3,3,98,1,6,3,1,7,5,3,3,1,4,4,3,1,5,5,5,2,6,4,3,3,2,2,6,38,3,1,5,3,1,1,3,2,2,4,5,5,4,2,2,5,4,4,1,1,7,1,3,4,2,34,3,2,4,4,3,2,3,3,4,3,34,2,1,1,2,3,2,1,3,6,2,3,3,2,8,8,3,2,10,3,190,3,3,3,2,4,9,4,1,3,2,1,3,3,11,2,4,3,4,4,3,5,4,4,5,6,5,2,4,1,3,3,3,4,5,10,2,1,35,1,4,6,2,1,3,3,10,1,1,4,4,3,1,3,4
"42",2,3,1,1,23,3,5,3,1,1,2,4,2,3,1,2,1,5,3,2,14,2,1,2,1,1,4,3,2,1,3,3,4,2,4,125,1,3,3,3,4,1,1,1,1,1,4,4,3,3,2,1,5,1,4,11,1,5,6,4,1,1,1,2,2,1,1,3,2,2,4,2,2,1,1,2,3,6,1,4,1,8,2,2,1,1,3,3,1,19,2,2,1,2,3,1,1,3,2,2,2,1,1,1,3,3,2,2,3,3,2,4,3,1,6,1,1,5,5,1,4,1,2,2,1,3,1,3,3,3,2,3,2,2,3,1,1,1,1,3,2,2,3,3,5,3,2,1,1,1,3,3,3,3,1,4,2,1,1,3,1,3,1,1,1,2,4,3,5,2,3,4,4,1,2,4,13,1,3,3,4,4,3,9,2,3,5,1,2,1,1,2,2,2,1,9,2,2,1,2
"43",1,2,2,6,22,2,4,4,2,4,4,10,1,4,15,4,3,1,1,3,5,7,2,4,5,3,3,1,4,2,2,4,2,1,3,9,2,2,1,2,7,2,2,2,3,2,1,1,8,1,5,2,1,3,54,4,3,19,2,8,2,2,4,4,3,2,2,5,1,1,2,21,4,5,2,1,2,3,4,1,3,3,1,1,4,3,1,2,3,11,3,4,2,3,4,2,3,1,3,4,1,2,4,5,7,2,3,3,2,4,3,1,111,3,2,2,3,6,2,2,1,2,1,5,2,4,4,2,2,5,1,1,14,1,5,3,9,2,3,2,6,1,1,6,24,2,7,2,2,3,1,2,7,2,4,3,3,2,2,4,3,1,2,3,2,4,1,5,1,1,4,3,5,2,3,5,254,2,1,1,2,5,18,3,4,2,3,5,3,2,2,4,3,6,2,3,4,22,2,8
"44",3,5,8,2,2,5,1,8,3,3,3,1,8,2,3,6,9,2,4,4,2,100,185,5,4,4,1,4,6,4,42,5,1,4,1,1,4,4,2,1,2,7,4,6,2,62,2,3,1,10,3,4,2,4,1,2,2,2,1,3,5,9,2,1,232,3,4,2,3,4,6,1,3,2,3,311,4,1,2,3,4,1,5,5,5,4,6,19,2,2,4,3,94,19,2,8,5,101,1,1,3,16,5,3,2,1,1,215,5,1,46,2,2,12,3,8,897,1,1,4,7,7,6,1,4,1,3,4,4,1,5,7,3,4,2,4,4,6,284,1,3,4,19,2,1,4,1,249,36,270,2,5,1,5,5,1,4,23,23,2,141,37,4,2,3,1,3,2,2,61,2,1,1,3,6,1,1,5,5,4,6,3,4,1,28,1,2,3,4,117,4,1,7,120,11,2,7,6,6,3
"45",13,4,4,3,1,1,2,1,4,2,5,2,4,1,9,1,128,3,6,112,1,1,429,3,2,2,2,18,51,5,7,1,3,5,2,2,121,5,4,4,1,9,7,9,5,3,5,6,2,4,7,9,3,5,3,1,22,4,5,2,4,8,5,7,9,25,10,4,5,3,1,4,11,3,5,19,5,2,3,2,5,2,3,265,2,16,4,1,31,1,7,1,6,4,20,5,14,13,5,3,4,3,3,4,1,5,11,12,8,2,53,8,1,7,1,4,4,2,3,217,3,12,4,3,6,2,5,5,8,95,4,6,5,7,1,5,2,243,4,4,1,17,4,1,2,1,4,399,28,157,12,1,2,4,2,5,32,22,12,1,4,2,7,5,5,5,2,1,3,22,1,2,3,5,4,2,2,4,2,2,1,1,2,2,3,5,1,4,934,4,5,3,4,3,3,1,1,3,5,1
"46",9,1,3,12,15,7,2,1,32,4,2,6,2,3,2,2,3,5,1,1,4,9,4,1,2,5,5,2,1,3,1,2,28,3,5,286.5,2,1,62,5,3,3,3,3,3,4,5,2,3,2,1,3,55,2,5,10,4,1,4,1,3,2,3,121,1,24,2,1,10,5,4,4,1,5,3,3,1,6,6,7,3,9,3,4,1,2,1,142,265,4,1,5,3,1,1,11,2,2,4,7,8,3,3,2,4,4,3,1,2,30,1,2,11,2,80,3,3,3,5,3,1,3,3,5,2,17,2,1,1,2,3,2,1,3,4,2,5,3,3,11,10,4,2,27,3,134,3,3,1,3,3,33,4,1,3,2,1,2,37,13,2,3,4,2,7,3,26,5,3,24,7,9,2,16,4,2,1,3,11,9,21,2,1,111,1,45,5,2,1,6,5,15,1,1,4,70,16,2,3,34
"47",2,3,1,2,90,4,9,3,1,2,1,11,1,4,1,4,1,6,3,2,52,39,1,2,1,1,4,7,2,1,3,1,4,2,4,245,1,4,2,2,7,1,1,2,1,1,6,5,4,3,3,1,10,1,2,38,1,5,6,3,1,1,1,2,2,1,1,4,2,2,30,2,5,1,2,2,2,12,1,4,1,22,4,2,3,1,3,13,1,60,7,2,1,4,2,1,1,3,2,1,4,1,1,1,3,5,2,2,3,3,2,4,4,1,6,1,1,5,7,1,4,1,2,2,1,3,1,3,4,3,2,3,3,2,2,1,1,1,1,1.5,2,2,3,4,142,3,2,2,2,1,4,2,3,4,1,5,3,1,1,3,1,4,1,1,1,2,67,2,2,3,3,5,5,1,1,3,38,1,2,3,3,4,5,9,2,3,7,1,2,1,1,2,2,2,1,34,2,1,1,2
"48",1,2,2,19,103,2,5,4,3,5,5,52,3,5,49,3,2,1,2,3,6,4,2,6,5,4,3,1,180,2,2,5,2,1,3,112,3,2,1,6,12,2,2,1,6,2,1,1,20,1,11,2,1,3,105,5,3,36,2,5,2,3,4,4,4,5,3,5,1,3,1,19,4,3,1,1,3,4,4,1,4,4,2,1,4,3,2,5,2,144,2,4,2,2,4,2,3,1,3,3,2,2,7,5,89,2,4,4,1,4,3,1,79,3,2,2,2,8,2,2,2,2,1,3,3,4,6,2,2,42,1,1,10,1,5,3,63,2,2,1.5,71.5,1,1,29,61,2,8,1,3,2,2,4,19,2,4,3,2,3,2,5,3,1,2,4,2,5,1,4,1,1,4,4,4,2,2,5,231,2,1,1,10,5,29.5,3,27,2,3,6,3,3,2,5,3,9,2,5,65.5,69,2,4
"49",3,7,13,1,2,6,1,75,5,1,3,1,7,2,41,5,7,2,4,4,2,136,299,4.5,4,3,1,12,6,65,51,11,1,4,1,1,6,3,3,1,2,33,6,26,2,285,2,3,2,9,13,4,2,4,1,2,2,2,1,4,13,123,2,1,39,6,4,2,5,4,43,1,2,2,4,588,4,1,3,2,2,1,7,7,5,4,10,23,6,2,3,3,23,44,3,60,7,71,1,2,1,46,8,4,2,1,1,144,5,1,93,3,3,18,3,25,350.5,1,1,6,7,14,10,1,25,1,3,4,3,1,5,5,4,4,3,4,3,4,439,4,7,6,9,2,1,4,1,247,62,209,1,7,1,15,6,1,16,56,47,2,482,401,3,6,3,1,8,3,4,92,2,1,1,3,6,1,2,7,20,4,115,3,11,1,45,1,2,3,22,211,3,1,30,368,54,1,3,20,11,3
"50",12,4,4,3,1,1,3,2,2,3,4,2,4,1,32,1,280,3,9,335,1,1,860,4.5,3,2,2,32,315,23,6,3,3,5,2,2,366.5,5,7,13,1,16,7,31,4,3,3,11,1,5,6,23,3,8,8,1,86,21,5,2,4,62,12,52,18,54.5,32,3,8,1,2,7,17,4,5,63,6,2,2,3,5,2,1,867,2,61,4,1,210,1,22,1,22,3,88,16,41,9,6,4,3,4,6,3,1,3,54,52,15,2,298,14,1,38,1,4,4,2,3,664,3,49,6,4,6,2,4,5,15,121,4,8,8,6,1,15,2,436,4,10,1,26,6,1,2,1,4,545,150,87,23.5,1,2,3,2,11,273,50,196,1,10,2,11,3,4,12,2,1,5,59,1,2,3,5,3,4,4,4,3,2,2,1,14,2,5,13,1,4,497.5,5,4,3,11,8,3,2,1,3,4,1
"51",5,1,3,6,3,8,3,3,10,4,1,6,3,5,2,3,2,5,2,1,3,6,4,1,2,4,5,2,1,3,1,2,59,4,5,96,2,1,14,8,3,3,3,3,3,4,4,2,3,2,1,3,19,2,3,10,4,1,3,2,3,3,3,73,1,29,2,1,18,5,4,3,1,5,4,3,1,5,5,5,2,5,4,4,1,2,2,113,202,4,1,5,2,1,1,5,2,2,4,5,5,4,2,2,4,5,4,1,2,16,1,3,5,2,46,3,2,3,4,3,2,3,3,4,3,48,2,1,1,1,3,2,1,3,5,2,3,3,2,10,10,4,2,8,3,247,3,3,2,3,4,48,3,1,4,2,1,3,11,22,2,2,4,4,7,3,16,5,3,30,6,8,2,6,5,4,3,4,4,9,7,2,1,32,1,4,4,2,1,4,5,16,1,1,4,12,9,2,2,9
"52",2,2,1,1,16,3,8,2,1,3,2,3,1,3,1,2,1,6,3,2,57,9,1,2,1,1,3,13,2,1,3,1,4,2,3,141,1,4,2,6,6,1,1,1,1,1,5,4,4,3,3,1,5,1,2,42,1,9,7,3,1,1,1,2,2,1,1,3,2,2,11,2,5,1,1,2,2,6,1,4,1,8,3,2,3,1,3,3,1,110,5,2,1,4,2,1,1,3,2,2,4,1,1,1,3,2,2,2,3,2,2,4,2,1,6,1,1,5,5,1,4,1,2,2,1,3,1,3,3,3,2,3,2,1,3,1,1,2,1,2,2,2,3,3,41,3,2,1,1,1,3,5,4,4,1,4,2,1,1,3,1,3,1,1,1,2,15,1,5,2,3,4,4,1,1,3,26,1,3,3,4,4,4,12,2,3,5,1,2,1,1,2,2,2,1,22,2,1,1,2
"53",1,3,2,8,76,2,4,4,2,5,4,29,2,4,11,4,3,1,1,3,5,24,2,4,5,3,4,1,77,2,2,5,2,1,4,92,3,3,1,2,7,2,2,2,4,2,1,1,13,1,21,2,1,3,16,5,3,18,1,10,2,2,4,4,3,2,3,5,1,1,1,24,2,4,2,1,3,3,4,1,4,4,2,1,4,3,1,2,2,48,3,4,3,2,4,2,3,1,3,3,1,2,5,5,8,3,3,3,1,4,3,1,69,3,2,2,3,6,2,2,1,2,1,3,2,4,6,2,2,21,1,1,21,2,4,3,26,1,3,1,19,1,1,12,63,2,7,2,3,2,2,4,12,2,3,3,3,4,2,4,3,1,2,2,2,4,1,4,1,1,4,3,5,2,4,5,296,2,1,1,5,5,22,3,19,2,3,4,3,3,2,4,3,21,2,4,27,28,3,12
"54",3,5,7,3,2,6,1,59,5,1,3,1,5,2,20,6,7,2,4,4,2,196,457,5,4,5,1,4,8,13,77,8,1,3,1,1,4,2,3,1,2,40,4,5,2,110,2,3,1,7,7,4,2,4,1,2,2,2,2,4,5,85,2,1,86,4,4,2,3,4,12,1,3,2,3,514,4,1,2,3,3,1,8,9,5,4,10,15,3,2,2,3,41,100,3,11,5,55,1,1,2,17,7,4,2,1,1,292,4,1,214,2,3,12,3,6,486,1,1,15,9,9,6,1,6,1,3,4,4,2,5,7,3,4,2,4,4,5,332,3,7,3,16,2,1,4,1,240,39,215,1,6,1,10,5,1,4,52,66,2,233,218,3,3,3,1,3,2,2,56,2,1,1,3,3,1,2,5,10,4,79,3,6,1,31,1,2,3,6,111,3,1,12,514,49,2,3,5,7,3
"55",8,4,4,2,1,1,2,1,4,2,5,2,4,1,24,1,217,3,5,96,1,1,961,3,3,2,2,25,119,35,10,3,3,5,2,2,257,5,4,3,1,7,7,18,6,3,3,6,2,6,4,21,3,5,5,1,61,4,5,1,4,20,8,23,20,103,11,4,4,3,2,6,14,3,5,20,6,2,3,2,5,2,1,720,2,11,4,1,144,1,8,1,22,3,53,20,22,5,5,4,3,3,4,3,1,4,38,21,6,3,103,6,1,11,1,4,4,2,3,328,3,47,4,5,7,2,5,5,9,137,4,5,7,10,1,11,2,407,4,5,1,9,4,1,2,1,5,489,126,151,18,1,2,3,2,11,59,56,68,1,4,4,6,5,4,6,2,3,4,29,1,2,3,4,2,2,1,3,2,2,1,1,2,2,3,14,1,5,373,2,4,3,9,4,3,1,1,3,5,1
"56",4,1,3,6,4,8,3,3,8,4,1,6,3,4,2,2,3,4,2,1,3,4,4,1,2,4,5,2,1,3,1,2,52,4,5,89,2,1,17,6,3,3,3,3,3,4,5,2,3,2,1,3,26,2,3,10,4,1,4,1,3,3,3,77,1,23,2,1,17,5,3,3,1,5,4,3,1,5,5,5,2,5,4,4,1,2,2,137,180,5,1,5,2,1,1,6,2,2,4,5,5,3,2,2,5,5,4,1,1,13,1,3,5,2,38,3,2,3,4,3,1,3,3,4,3,56,2,1,1,1,3,2,1,3,5,2,4,3,2,9,9,5,2,8,3,285,3,3,2,2,4,35,3,1,4,2,1,3,14,24,2,2,4,4,5,3,16,5,3,30,6,8,2,5,4,4,3,3,4,7,9,2,1,31,1,6,4,2,1,4,5,15,1,1,4,17,9,1,2,11
"57",2,3,1,1,39,3,7,2,2,2,2,3,1,3,1,3,1,6,3,2,81,17,2,2,1,1,3,10,2,1,3,1,4,2,3,152,1,4,2,2,6,1,1,1,1,1,3,4,4,3,3,1,6,1,2,51,1,6,7,3,1,1,1,2,2,1,1,3,2,2,7,2,5,1,1,2,2,7,1,4,1,7,3,2,3,1,3,6,1,132,4,3,1,4,2,1,1,3,2,2,4,1,1,1,3,3,2,2,3,2,2,4,2,1,6,1,1,5,5,1,4,1,2,2,1,3,1,3,3,3,2,3,2,1,3,1,1,1,1,2,2,2,3,3,50,3,2,1,1,1,3,4,4,4,1,5,2,1,1,3,1,3,1,1,1,2,18,1,5,2,3,4,4,1,1,3,33,1,3,3,3,4,5,12,2,3,5,1,2,1,1,2,2,2,1,26,2,2,1,2
"58",1,2,2,12,59,2,4,4,1,5,4,28,2,5,26,4,2,1,1,3,5,15,1,4,5,3,4,1,125,2,2,4,2,1,4,82,3,3,1,3,8,2,2,2,4,2,1,1,21,1,17,2,1,3,18,6,3,16,1,9,2,2,4,4,3,2,3,5,1,1,1,19,2,4,2,1,3,3,4,1,4,4,2,1,5,3,1,2,2,65,2,4,3,2,4,2,3,1,3,3,1,2,5,5,14,2,3,3,2,4,3,1,80,3,2,2,3,6,2,2,2,2,1,3,2,4,6,2,2,22,1,1,25,2,4,3,25,2,3,1,16,1,1,17,49,2,7,2,3,3,2,2,10,2,3,3,3,4,2,4,3,1,2,2,2,4,1,4,1,1,4,3,5,2,3,5,308,2,1,1,6,5,18,3,15,2,3,4,3,3,2,4,3,12,2,4,28,48,3,9
"59",3,5,10,3,2,6,1,49,5,1,3,1,5,2,21,5,7,2,4,4,2,163,428,6,4,5,1,4,7,14,52,8,1,3,1,1,4,2,3,1,2,39,4,5,2,155,2,3,1,7,7,4,2,4,1,2,2,2,2,4,5,68,2,1,82,4,4,2,3,4,16,1,3,2,3,635,4,1,2,3,3,1,7,9,4,4,10,9,3,2,3,2,30,61,3,12,5,67,1,1,2,19,7,4,2,1,1,274,4,1,238,2,3,12,3,6,411,1,1,11,8,14,6,1,7,1,3,4,4,2,5,7,3,4,2,4,3,5,425,3,7,3,13,2,1,4,1,209,34,232,1,5,1,10,5,1,5,51,99,2,205,237,3,3,3,1,3,2,2,53,2,1,1,3,5,1,1,5,10,4,61,3,7,1,27,1,2,3,7,151,3,1,14,497,41,2,3,8,6,3
"60",8,4,4,2,1,1,2,1,3,3,5,2,4,1,27,1,187,3,5,136,1,1,948,3,3,2,2,16,146,19,8,3,3,5,2,2,265,5,4,4,1,6,7,16,6,3,4,6,2,5,5,17,3,5,5,1,71,5,5,2,4,26,8,23,17,68,10,4,4,3,2,5,12,3,5,29,5,2,3,2,5,2,1,679,2,11,4,1,136,1,12,1,22,3,61,19,27,5,5,4,3,4,4,3,1,4,36,21,7,3,178,7,1,15,1,4,4,2,3,372,3,36,5,5,6,2,4,5,10,120,4,6,7,5,1,11,2,397,4,6,1,9,4,1,2,1,5,555,98,120,14,1,2,3,2,12,82,79,87,1,4,4,6,5,4,6,2,3,4,32,1,2,3,4,2,2,2,4,2,2,1,1,2,2,3,12,1,5,421,2,4,3,10,4,3,1,1,3,5,1
"61",4.12700986862183,3.87350916862488,4.05927801132202,3.9023380279541,4.31358194351196,4.13758206367493,3.99423599243164,4.08700799942017,3.97940278053284,4.32274794578552,4.22429394721985,4.01988315582275,3.83088779449463,4.19052910804749,4.0113091468811,4.14324998855591,4.25064206123352,4.23302721977234,4.16982913017273,4.21319794654846,4.22882103919983,3.79073691368103,3.90251493453979,4.13937902450562,4.62571787834167,4.56474900245667,4.1662449836731,4.00326585769653,3.87923407554626,4.02710390090942,4.08844709396362,3.88196110725403,3.99595093727112,4.59146595001221,4.21764588356018,3.87884902954102,4.46308207511902,4.19728803634644,4.24119710922241,4.14427995681763,4.15835118293762,4.42537498474121,4.31586289405823,4.03650689125061,4.22530007362366,4.18855714797974,4.29984402656555,4.19049191474915,4.06733894348145,3.89821982383728,4.00366616249084,4.29068517684937,4.2623119354248,4.18858599662781,4.07583999633789,4.20551085472107,4.40275406837463,4.27128410339355,4.14562010765076,4.20403504371643,4.16183590888977,4.06235194206238,4.08300304412842,4.40673303604126,3.7500159740448,4.01194310188293,4.40130996704102,4.25723099708557,4.25920104980469,4.23135900497437,3.91182994842529,4.02644610404968,3.87771010398865,4.24770212173462,4.25044107437134,4.08963799476624,4.66896796226501,4.19262099266052,3.98655295372009,3.98628807067871,4.46801996231079,4.2287700176239,4.24544215202332,3.8239848613739,4.242830991745,4.3781099319458,4.31592702865601,3.91397595405579,3.89754796028137,4.11912679672241,3.91650700569153,4.36005592346191,4.10240387916565,3.98133397102356,4.16300487518311,4.2841579914093,4.42488503456116,4.19288897514343,4.2677857875824,3.90132308006287,4.24708580970764,4.39129185676575,4.04903197288513,3.88802218437195,3.90021395683289,4.18777990341187,4.17083716392517,3.9037458896637,4.12242102622986,4.05137920379639,4.22398495674133,4.25378108024597,4.02705597877502,4.15124082565308,4.44570899009705,4.56600093841553,3.99088406562805,4.18511295318604,4.26064610481262,3.95112490653992,3.92985606193542,3.83416700363159,4.0536789894104,3.85014891624451,4.17950105667114,4.18730401992798,4.45287108421326,4.21068501472473,4.4829568862915,4.13874793052673,4.21528601646423,4.10792899131775,4.15107393264771,4.1207640171051,4.08125782012939,3.90302515029907,4.06547403335571,3.98821115493774,4.24548387527466,4.29248189926147,4.00744795799255,3.99389410018921,3.9509060382843,4.03619384765625,4.05506110191345,4.37145805358887,4.11509704589844,4.25309610366821,4.07395195960999,4.18401694297791,4.2861590385437,3.73919010162354,4.3030309677124,3.78428101539612,4.08714699745178,4.60227394104004,3.90828585624695,3.99169111251831,4.05119299888611,4.21714496612549,4.51661205291748,4.1515371799469,3.91310405731201,4.07648992538452,4.33157515525818,4.04510283470154,4.18416309356689,4.43927693367004,4.29164290428162,3.97777700424194,4.26955699920654,4.39153718948364,4.30551409721375,4.1723039150238,3.99453496932983,4.27791500091553,3.86572098731995,4.55475401878357,4.32938194274902,3.96334290504456,3.83283495903015,4.36429500579834,3.94923806190491,3.99581098556519,4.110600233078,3.97112512588501,4.13962984085083,4.40823316574097,4.24459004402161,3.87312602996826,4.01584720611572,3.94510579109192,4.16060900688171,4.14546513557434,3.84670090675354,3.82591700553894,4.06367206573486,4.18341112136841,4.01125717163086,3.98116397857666
