"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"32",1,4,1,2,252,6,2,5,25,2,1,830,2,3,1,4,3,4,2,5,4,4,3,28,2,2,120,441.5,1,1,2,2,13,4,11,6,2,2,2,339,3,1,1,1,1,2,7,9,2,4,3,1,592,3,5,46,2,3,127,11,1,2,2,2,4,2,1,4,7,3,2,4,1,3,1,2,4,4,3,6,1,3,4,1,3,2,4,3,1,12,6,2,1,4,3,1,1,6,2,2,4,1,1,2,47.5,5,19,2,3,3,3,2,18,1,245,1,1,4,5,1,26,1,3,2,3,2,1,4,4,2,4,1,39,2,3,1,1,2,1,3,2,2,2,2,12,2,5,2,1,2,3,19,3,2,1,14,4,1,1,2,1,2,1,3,1,2,21,2,73,2,3,66,177,1,1,27,21,1,9,11,5,159,3,34,1,6,9,1,2,1,2,2,3,3,1,46,11,1,6,1
"33",3,1,2,29,3,270.5,99,26,4,3,23,50,1,2,32,3,2,3,3,7,3,76.5,1,18,14,3,3,1,4,7,4,37,12,1,8,12,1,4,1,3,28,5,8,2,89,1,1,3,103,2,2,4,1,6,283,6,26,5,2,34,3,1,806,6,20.5,3,2,46,1,5,21,225,3,56,4,1,1,3,2,1,5,4,2,2,1,3,2,2,98,56,3,4,2,2,31.5,4,3,1,3,3,1,3,2,4,6,3,5,3,2,2,2,3,629,10,3,4,38,6,3,34,2,7,1,9,2,4,13,2,2,191,1,2,12,1,197,2,83,1,3,266,7,1,1,6,470.5,3,8,1,2,3,1,3,6,20,4,3,3,2,2,4,8,1,850,1,6,3,1,3,2,1,4,2,87,7,11,4,763,4,1,1,16,710,34.5,19,4,2,12,40,4,55,3,29,2,43,5,4,5,37,1,2
"34",2,8,52,1,2,247,4,55,1,1,3,2,37,5,4,5,34,2,10,2,2,27,35,2,9,7,1,2,57,2,306,18,1,2,1,1,27,3,6,2,2,3,12,3,2,680.5,4,1,1,37,35,2,2,2,1,1,1,1,1,3,7,5,1,1,9,1,4,3,2,2,182,1,4,1,2,32,2,1,1,4,4,1,8,3,6,4,69,6,2,2,2,3,321,114,1,5,2,20,1,1,2,146.5,198,3,2,1,1,6,117,1,28.5,4,2,3,2,30,55,1,1,4,43,46,29,1,4,1,2,3,271,1,3,3,27,5,2,5,9,22,87,2,419,6,113,3,2,403,1,53,6,13,4,2,1,5,3,1,5,5,5,3,10,71,10,2,4,1,124.5,1,3,289,2,1,1,2,175,2,1,8,14,47,13,13,2,1,103,1,2,4,11,17,5,1,269,4,13,7,46,4,86,13
"35",4,7,15,26,1,1,1,1,2,4,8,1,18,1,3,1,156,5,4,9,1,6,485,3,1,1,2,201,373,281,222,1,2,3,2,2,184,9,4,1,1,416,71,33,3,4,2,69,3,3,12,5,3,4,8,2,9,6,8,1,836,62,4,4,1,293,18,2,9,4,1,120,14,2,5,661.5,5,5,5,3,3,2,3,101,4,62,3,1,55,1,14,1,4,27,16,3,222,4,16,10,3,2,3,27,1,2,15,35,19,117,6,32,1,4,1,2,32,2,2,574,3,10,2,409,14,3,932,6,5,3,36,19,279.5,3,1,3,2,66,6,4,1,121,39,1,1,1,2,707,4,4,5,1,2,4,2,52,2,7,8,1,3,3,2,4,2,16,2,11,1,4,1,3,5,123,33,3,32,2,4,2,1,1,5,3,9,18,1,9,57,2,1,6,4,1,36,1,1,3,146.5,3
"36",6,1,6,27,873,11,15,2,4,12,2,3,3,5,2,3,1,3,1,1,10,6,4,1,4,81,8,322,2,7,1,3,3,5,5,47,4,1,3,3,4,2,2,3,15,4,5,1,9,1,1,3,175,3,2,3,44,2,10,3,2,5,3,68,2,14,3,1,27,1,2,2,2,52,4,12,3,2,63,1,2,5,3,12,2,1,1,83,74,3,1,5,3,1,2,2,6,2,157,40,5,4,16,1,18,5,2,1,1,5,1,1,14,2,166,3,2,98,41,55,1,3,6,8,1,68,3,1,1,4,2,4,1,4,320,4,6,3,2,1,6,10,3,10,292,262,2,4,3,1,3,27,4,1,200,2,1,48,6,90,2,5,51,7,3,4,16,4,4,366,146,878,2,185,2,1,2,6,3,35,2,2,1,10,2,2,24,2,1,23,4,283,1,1,4,5,36,2,4,6
"37",1,4,1,2,81,4,3,3,17,1,1,467,2,4,1,4,3,4,2,3,4,14,5,16,2,2,59,461,1,1,2,2,7,4,4,5,2,2,2,273,3,1,1,1,1,2,4,10,2,4,2,1,798,2,3,34,2,3,82,4,1,2,2,2,3,1,1,4,10,2,3,3,1,2,1,2,4,5,3,4,1,3,5,1,3,2,4,3,1,6,12,2,1,3,3,1,1,4,2,2,3,1,1,2,12,4,9,2,3,3,3,2,6,1,74,1,1,3,4,1,12,1,3,2,3,2,1,4,3,2,4,1,19,2,2,1,1,2,1,3,2,2,2,2,4,3,4,2,1,2,2,15,3,2,2,11,3,1,1,2,1,2,1,3,1,3,20,2,25,2,3,66,132,2,1,10,9,1,8,7,5,250,6,7,1,4,3,1,2,1,3,2,2,3,1,25,4,1,5,1
"38",3,2,2,20,3,388,52,5,3,3,13,16,1,2,33,2,2,2,3,4,3,76,1,7,6,3,3,1,3,5,3,14,8,1,3,4,1,4,1,5,12,4,3,2,56,1,1,3,112,2,3,4,1,6,328,4,4,6,2,12,3,1,693,5,12,3,2,18,1,5,12,229,4,62,3,1,1,3,2,2,5,4,1,2,1,4,2,2,59,25,3,4,2,2,8,3,3,1,3,3,1,3,2,3,4,2,4,3,2,2,2,4,665,7,3,4,72,4,2,39,2,4,1,6,2,4,6,3,2,71,1,2,17,1,109,2,65,1,3,120,4,1,1,4,549,2,6,1,2,3,1,2,8,14,4,3,6,2,2,4,8,1,632,1,2,2,2,3,2,1,4,3,15,14,9,4,717,3,1,1,10,864,24,4,3,3,4,44,3,21,2,9,3,30,2,2,5,16,1,3
"39",2,11,75,1,2,87,1,12,1,2,3,2,27,3,5,9,11,1,8,2,2,68,15,3,3,4,1,2,6,3,482,34,1,2,1,1,8,3,4,2,2,3,20,4,2,756,3,2,1,22,16,2,2,1,1,1,1,1,1,2,5,3,1,1,5,2,4,2,2,3,384,1,3,1,2,35,2,1,1,5,4,1,4,3,6,3,10,4,2,2,2,3,117,94,1,5,2,10,1,1,2,50,42,4,2,1,1,7,33,1,5,3,2,4,2,19,95,1,1,3,16,23,5,1,4,1,2,2,104,1,3,3,46,5,3,6,9,17,60,2,336,11,54,3,2,282,1,28,7,15,4,3,1,3,3,1,4,3,3,3,14,71,8,2,6,1,126,1,3,252,2,1,1,1,58,3,1,5,6,33,9,26,2,1,145,1,2,3,32,3,5,1,207,4,38,4,32,4,58,8
"40",4,6,16,17,1,1,2,1,2,4,4,1,6,1,3,1,161,5,4,7,1,7,380,2,1,1,2,151,215,165,129,1,2,3,2,2,58,5,5,1,1,309,56,24,3,3,2,24,3,3,38,7,3,4,5,2,6,4,4,1,455,45,4,3,1,452,6,3,6,4,1,33,11,3,6,630,5,4,4,3,3,2,2,86,4,57,3,1,19,1,5,1,4,22,6,4,154,3,4,4,4,2,3,19,1,3,30,56,6,52,4,27,1,3,1,2,11,2,3,785,3,5,2,94,5,3,913,8,5,3,5,7,266,3,1,3,2,132,4,4,1,148,29,1,1,1,3,481,4,4,5,1,2,5,1,54,2,10,5,1,3,3,2,4,4,8,1,13,1,3,1,2,3,58,12,2,21,2,2,2,1,1,3,2,7,13,1,4,91,2,1,6,4,2,10,1,1,3,69,2
"41",6,1,6,22,704,10,13,2,4,12,2,3,3,4,2,3,1,3,1,1,11,1,4,1,5,76,13,649,2,6,1,3,3,6,4,50,4,1,3,4,4,2,2,3,17,4,5,1,8,1,2,3,248,3,2,3,87,2,6,2,2,5,3,86,2,21,3,1,28,1,4,2,2,52,4,12,3,2,82,1,2,5,3,21,2,1,1,95,121,3,1,5,3,1,2,2,6,2,164,33,5,4,46,1,28,4,2,1,1,5,1,1,10,2,249,3,2,114,55,41,1,4,7,10,1,68,3,1,1,4,2,4,1,4,359,4,7,3,2,1,6,12,3,10,222,258,2,4,3,1,3,31,4,1,167,2,1,48,6,65,2,4,47,6,3,4,16,4,5,330,109,787,2,131,2,1,1,5,3,28,2,2,1,11,2,2,20,2,1,37,4,247,1,1,6,3,39,2,4,6
"42",1,3,1,2,146,4,3,3,15,1,1,516,2,5,1,4,3,4,2,3,4,11,5,11,2,2,92,409,1,1,2,2,10,4,6,6,2,2,2,314,3,1,1,1,1,2,4,10,2,4,1,1,734,2,3,38,2,3,78,5,1,2,2,2,3,1,1,4,10,2,2,3,1,2,1,2,4,5,3,4,1,3,5,1,3,2,4,3,1,7,11,2,1,4,3,1,1,5,2,2,4,1,1,2,18,5,9,2,3,3,3,2,8,1,108,1,1,3,4,1,12,1,3,2,3,2,1,4,3,2,4,1,20,2,2,1,1,2,1,3,2,2,2,2,5,3,4,2,1,2,2,13,3,2,2,14,3,1,1,2,1,2,1,3,1,3,20,2,26,2,3,80,98,2,1,10,14,1,8,8,5,211,5,10,1,4,4,1,2,1,3,2,2,3,1,27,5,1,5,1
"43",3,2,2,12,3,308,54,5,3,3,15,18,1,2,41,2,2,2,3,4,3,54,1,8,6,3,3,1,3,4,3,21,7,1,3,3,1,4,1,3,12,4,3,2,80,1,1,3,93,2,3,4,1,5,346,4,8,5,2,14,3,1,677,5,16,3,2,27,1,5,15,250,4,50,3,1,1,3,2,2,5,4,1,2,1,4,2,2,35,20,3,4,2,2,13,3,3,1,3,3,1,3,2,3,4,2,4,3,2,2,2,4,580,6,3,4,66,5,2,31,2,3,1,8,2,4,6,3,2,79,1,2,21,1,177,2,51,1,3,189,3,1,1,4,621,2,6,1,2,3,1,2,9,12,4,3,5,2,2,4,8,1,707,1,2,2,2,3,2,1,4,4,23,16,8,4,617,3,1,1,8,820,26,4,3,3,5,52,3,47,2,9,3,27,2,4,4,14,1,3
"44",2,11,67,1,2,78,1,17,1,2,3,2,22,3,4,10,14,1,7,2,2,66,17,3,3,4,1,2,13,2,478,17,1,2,1,1,13,3,5,2,2,3,19,4,2,682,3,2,1,27,13,2,2,1,1,1,1,1,1,3,5,3,1,1,5,2,4,2,2,3,264,1,3,1,2,44,2,1,1,5,4,1,4,3,6,3,13,4,2,2,2,3,132,82,1,5,2,10,1,1,2,76,71,4,2,1,1,7,42,1,9,3,2,3,2,20,82,1,1,3,14,27,8,1,4,1,2,2,117,1,3,3,54,5,3,5,8,14,53,2,326,10,64,3,2,341,1,38,5,11,4,3,1,3,3,1,4,3,3,3,12,68,7,2,5,1,179,1,3,248,2,1,1,1,55,3,2,6,7,33,10,16,2,1,126,1,2,3,16,3,5,1,225,4,39,5,29,4,47,9
"45",4,6,15,13,1,1,2,1,2,4,4,1,6,1,3,1,135,5,4,8,1,2,594,2,1,1,2,189,154,175,195,1,2,3,2,2,65,5,4,1,1,301,50,27,3,3,2,23,3,3,20,5,3,4,5,2,6,4,3,1,740,37,4,3,1,293,6,3,9,4,1,50,27,3,6,668,5,4,4,3,3,2,2,115,4,60,3,1,21,1,13,1,4,23,6,4,177,3,5,4,3,2,3,17,1,3,25,51,9,53,4,29,1,4,1,2,11,2,3,738,3,5,2,114,6,3,911,8,6,3,5,11,243,3,1,3,2,153,4,4,1,189,37,1,1,1,3,596,4,4,5,1,2,5,1,35,2,8,5,1,3,3,2,4,4,9,1,14,1,3,1,2,3,65,15,2,16,2,2,2,1,1,3,2,6,11,1,4,104,2,1,7,4,2,27,1,1,3,84,2
"46",19,2,7,20,371,20,24,2,37,57,3,3,2,6,2,3,1,1,1,1,15,39,4,1,4,54,149,218,7,20.5,1,2,15,10,20,243.5,29,1,4,5,5,2,2,4,52,3,3,1,51,2,5,8,224,2,2,3,50,2,18,2,2,60,3,70,2,10,4,1,152,1,4,1,2,31,4,7,6,2,315,1,2,6,2,58,1,2,1,101.5,145.5,3,1,7,3,1,3,3,7,2,291,43,4,9,14,2,199.5,20,2,1,1,4,1,1,127,2,99,3,4,340.5,174,233,1,3,7,105,1,76,4,2,1,11,2,3,1,44,331,14,12,5,2,3,29,26,3,45,236,255,3,40,4,1,3,45.5,8,1,427,2,1,101,29,228,2,34,46,77,7,4,83,8,16,763,87,902,3,429,3,1,3,5,3,370,4,2,1,65,2,4,146,2,1,244,5,565,1,2,101,22,225.5,1,26,22
"47",1,8,1,7,201,87,13,44,29,1,1,256,3,3,1,4,3,4,2,4,4,16,5,4,2,2,60,286,1,1,16,3,23,4,10,7,2,2,2,796,3,1,1,1,1,2,7,8,2,5,2,1,944,3,9,106,5,7,174,10,1,2,2,2,6,1,1,19,8,3,9,7,1,20,1,2,3,15,28,6,1,4,5,1,3,1,4,3,1,17,63,2,1,7,2,1,1,40,2,2,7,1,1,1,14,8,77,2,3,3,10,2,13,1,200,1,1,3,4,1,84,1,9,3,3,1,1,4,4,4,3,1,43,1,3,2,1,2,1,1,2,1,2,2,242,2,4,1,1,2,2,67,3,3,2,265,9,1,1,2,1,2,1,5.5,1,2,74,2,166.5,3,3,102,347,2,1,187,57,1,8,50,21,235.5,10,10,1,45,23,1,2,1,4,2,3,5,1,18,4,2,20,1
"48",2,3,2,14,4,479.5,92,11,4,3,12,70,1,2,36,1,2,2,3,11,3,35,6,87,15,3,3,1,6,36,10,94,21,1,5,4,1,10,1,7,30,6,10,2,54,1,1,2,167,1,9,2,1,6,280,7,79,6,2,36,3,1,723,6,11,3,2,23,1,7,12,105,10,119,3,1,1,3,7,2,6,3,1,2,2,4,2,8,52,34,7,9,2,2,26,4,5,1,5,3,1,3,4,7,20,2,7,3,2,2,5,16,913,29,3,4,219,12,3,92,2,5,1,35,2,4,30,1,2,397,1,2,84,2,417,1,53,1,4,365.5,100,2,1,6,749,3,5,2,2,3,1,2,21,22,5,5,6,4,4,5,6,1,534,3,3,3,1,3,4,1,7,3,148,21,42,4,715,2,1,1,51,613,107,37,60,1,20,295,5,35,2,32,2,404,2,3,5,82,1,2
"49",3,5,144,1,2,108,1,24,1,2,2,2,89,4,11,40,43,3,63,2,2,176,32,3,6,9,2,2,60,3,500,186,1,2,1,1,73.5,3,6,10,2,5,7,3,2,795.5,2,3,1,56,47.5,3,3,1,1,1,1,1,1,15,20,9,1,1,36,5,3,3,2,2,821,2,6,1,2,50,2,1,1,8,4,2,42,109.5,7,3,9,35,2,2,8,3,332,482,1,5,4,6,1,1,2,271.5,228.5,4,2,1,1,7,117,1,3,3,1,5,2,79,57,1,2,3,134,40,37,1,4,2,2,3,191,1,4,17,405,5,2,26,25,23,272,2,477,76,10,3,2,218.5,1,45,6,15,4,3,1,2,4,1,2,2,3,3,80,126,69,1,5,1,196,1,2,236,2,1,1,1,68,3,1,8,77,151,111,34,3,1,976,2,2,3,29,14,3,1,420,3,28,6,34,5,48,34
"50",4,52,127,25,1,1,2,1,3,4,5,1,11,1,34,2,367,9,6,27,1,37,718,2,1,1,1,703.5,275,447,587,1,2,6,2,2,43,21,7,3,1,874.5,273,133,9,4,4,27,3,3,99,4,2,4,8,2,3,3,11,1,974,42,5,3,1,849,6.5,6,24,4,1,157,8,3,5,896.5,4,5,8,3,3,1,3,527,8,38.5,3,1,553,1,55,1,5,52,12.5,2,436,4,6,12,3,2,2,32,1,3,14,16,32,140,6,92,2,4,1,2,223,2,1,922,3,10,2,287,12,3,615,117,27,2,28,58,684.5,3,1,3,2,330,29,4,1,180,17,1,1,1,2,352,24,4,17,1,2,12,1,206,3,3,11,1,3,3,2,2,2,22,2,14,1,2,1,2,4,60,550,2,26,3,5,2,1,1,6,4,19,37,1,42,163.5,3,1,5,6,1,90,2,1,3,367,3
"51",6,1,11,46,561,18,18,2,7,24,3,3,3,5,2,3,1,3,1,1,6,55,3,1,5,49,25,212,2,15,1,3,5,4,7,169,5,1,5,4,4,2,2,4,15,4,4,1,40,1,1,4,211,3,2,3,43,2,20,2,2,22,3,41,5,32,4,1,45,1,10,1,2,21,4,11,4,2,158,1,2,5,3,21,2,2,1,18,96,3,1,7,2,1,2,3,6,2,160,161,5,4,7,1,113,5,2,1,1,4,1,1,72,2,165,3,2,178,97,167,1,2,8,34,2,41,3,1,1,6,2,3,1,12,414,5,12,3,2,2,25,15,3,16,417,189,2,6,3,1,3,18,4,1,453,2,1,103,21,259,2,7,19,15,17,4,56,6,5,560,119,788,2,587,3,1,2,5,4,202,2,2,1,268,2,3,49,2,1,114,5,493,1,2,36,13,91,2,18,9
"52",2,5,1,4,106,41,10,18,130,1,1,386,2,4,1,4,3,4,2,3,4,107,6,5,2,2,79,420,1,1,6,2,8,5,12,7,2,2,2,674,3,1,1,1,1,2,6,11,2,4,4,1,886,2,5,60,2,3,85,4,1,2,2,2,7,1,1,4,5,2,7,6,1,4,1,2,3,5,8,5,1,4,7,1,3,1,4,2,1,25,36,2,1,12,3,1,1,6,2,2,6,1,1,2,12,4,20,2,3,3,3,2,7,1,231,1,1,3,4,1,80,1,4,9,3,1,1,7,4,3,3,1,65,1,2,1,1,2,1,1,2,2,2,1,110,3,4,2,1,3,2,79,3,3,2,95,5,1,1,2,1,3,1,4,1,2,17,2,58,2,3,221,155,2,1,52,29,1,9,50,5,164,8,10,1,32,29,1,2,1,4,2,3,6,1,25,4,1,7,1
"53",1,2,2,21,3,494,126,7,4,3,13,29,1,2,16,2,2,1,3,4,3,129,4,29,7,3,3,1,8,25,14,117,13,1,3,4,1,7,1,6,31,3,3,2,35,1,1,2,120,2,28,3,1,6,470,4,36,6,2,19,3,1,854,5,46,3,2,9,1,5,41,199,4,170,3,1,1,4,2,2,6,3,1,2,1,3,2,7,14,38,4,4,3,2,13,4,4,1,3,3,1,3,3,5,4,1,6,3,2,2,2,21,917,29,3,4,253,4,1,141,2,8,1,17,1,4,11,2,2,285,1,2,41,2,273,2,88,1,3,206,31,1,1,6,840,2,6,1,2,2,1,2,5,18,5,3,8,4,3,5,7,1,628,1,3,3,1,3,3,1,4,5,57,29,30,4,694,3,1,1,42,945,42,4,12,2,14,124,3,12,2,7,2,448,2,2,9,17,1,3
"54",3,39,57,1,2,56,1,8,1,2,2,2,58,3,3,22,19,2,30,2,2,161,9,3,3,4,1,2,9,5,375,157,1,2,1,1,18,4,4,3,2,4,18,3,2,717,2,3,1,76,36,2,2,1,1,1,1,1,1,5,10,3,1,1,6,4,3,2,2,3,913,2,3,1,2,23,2,1,1,7,4,1,27,73,9,4,8,14,2,2,5,3,158,552,1,5,2,9,1,1,2,144,89,3,2,2,1,6,37,1,4,3,2,3,2,68,63,1,2,3,135,27,11,1,4,2,2,3,128,1,4,15,225,6,3,28,19,25,204,3,498,17,12,3,2,204,1,38,5,16,4,3,1,2,3,1,3,2,2,3,60,98,37,2,5,1,126,1,2,414,2,1,1,1,62,3,1,4,13,90,40,31,2,1,963,1,2,3,20,8,3,1,299,3,28,12,103,4,75,11
"55",4,21,58,22,1,1,4,1,2,4,5,1,5,1,12,1,419,5,6,10,1,16,670,2,1,1,2,531,105,497,418,1,2,3,2,2,89,47,6,2,1,626,165,26,7,3,3,30,3,3,113,7,3,5,4,2,6,4,10,1,949,65,4,3,1,833,6,3,10,4,1,33,17,2,6,938,6,3,3,3,3,2,2,271,4,15,3,1,270,1,32,1,4,59,8,2,317,3,4,4,3,2,2,27,1,3,80,25,17,92,6,24,1,5,1,2,71,2,3,851,3,7,2,101,6,3,811,46,7,2,7,74,725,3,1,3,2,231,5,4,1,253,22,2,1,1,3,308,12,4,9,1,2,7,1,176,2,5,9,1,3,2,2,3,2,9,2,10,1,3,1,3,3,25,452,2,45,2,3,2,1,1,4,2,10,29,1,21,137,3,1,12,4,1,29,1,1,3,196,2
"56",9,1,13,38,495,12,15,2,10,27,3,3,3,4,2,3,1,2,1,1,6,53,3,1,5,45,34,398,2,17,1,3,5,6,8,237,7,1,5,5,4,2,2,4,27,4,4,1,27,1,3,4,258,3,2,3,65,2,16,2,2,19,3,71,3,27,4,1,55,1,6,1,2,23,4,12,5,2,153,1,2,5,3,42,2,2,1,27,91,3,1,5,2,1,2,4,6,2,191,105,5,4,14,1,107,6,2,1,1,4,1,1,58,2,250,3,2,163,99,139,1,2,7,44,1,43,3,1,1,6,2,3,1,14,399,5,11,3,2,3,21,20,3,16,335,185,2,7,3,1,3,25,4,1,389,2,1,74,17,239,2,17,16,20,17,4,65,6,8,592,109,805,4,494,2,1,2,5,4,231,2,2,1,216,2,3,75,2,1,153,5,436,1,2,43,9,102,2,18,9
"57",1,4,1,4,151,43,7,19,75,1,1,467,2,5,1,4,3,4,2,3,4,77,6,5,2,2,122,389,1,1,8,2,13,4,14,9,2,2,2,799,3,1,1,1,1,2,6,11,2,4,2,1,890,2,4,66,2,3,102,5,1,2,2,2,7,1,1,7,6,3,7,5,1,4,1,2,3,5,7,5,1,4,7,1,3,1,4,2,1,18,35,2,1,8,3,1,1,6,2,2,6,1,1,2,13,4,26,2,3,3,3,2,8,1,285,1,1,3,4,1,74,1,3,6,3,1,1,5,3,3,3,1,59,1,2,2,1,2,1,1,2,2,2,2,94,3,4,2,1,3,2,45,3,3,2,115,6,1,1,2,1,3,1,4,1,3,45,2,58,2,3,220,191,2,1,87,32,1,8,67,11,145,7,11,1,23,34,1,2,1,4,2,2,6,1,33,4,1,8,1
"58",2,2,2,16,3,399,99,8,5,3,12,25,1,2,19,2,2,1,3,4,3,94,4,38,7,3,3,1,7,25,10,90,14,1,4,3,1,8,1,6,29,3,3,2,91,1,1,2,81,2,22,3,1,6,464,5,55,6,2,14,3,1,839,5,43,3,2,10,1,5,73,211,5,102,3,1,1,4,2,2,6,3,1,2,1,3,2,4,7,34,3,4,3,2,17,3,4,1,3,3,1,2,3,4,6,2,5,3,2,2,2,15,973,20,3,4,228,5,1,137,2,7,1,17,2,4,20,2,2,238,1,2,43,2,283,1,48,1,3,277,38,1,1,6,927,2,6,1,2,2,1,2,7,11,5,3,7,4,3,5,7,1,554,2,3,2,1,3,3,1,4,8,79,19,23,4,637,3,1,1,46,894,41,6,14,2,18,152,3,11,2,9,3,409,2,3,9,21,1,3
"59",3,27,56,1,2,58,1,7,1,2,2,2,52,3,3,20,15,3,25,2,2,250,19,3,3,4,1,2,14,4,384,101,1,2,1,1,15,3,4,3,2,4,13,3,2,717,2,3,1,103,45,2,2,1,1,1,1,1,1,3,10,3,1,1,8,4,3,2,2,2,963,2,4,1,2,27,2,1,1,7,4,1,13,74,8,4,7,17,2,2,5,3,152,503,1,5,2,7,1,1,2,263,141,3,2,1,1,6,47,1,4,3,2,3,2,51,48,1,3,2,136,32,15,1,4,2,2,3,180,1,4,15,295,6,3,24,23,17,182,2,416,19,10,3,2,206,1,38,6,13,4,3,1,2,4,1,3,2,4,3,60,106,38,1,4,1,178,1,2,354,2,1,1,1,57,3,1,4,16,102,38,20,2,1,976,1,2,3,15,6,3,1,381,3,31,6,74,4,51,20
"60",4,22,63,20,1,1,2,1,2,4,5,1,5,1,11,1,396,5,5,13,1,11,841,2,1,1,2,662,103,392,427,1,2,3,2,2,70,58,6,2,1,696,154,38,7,3,3,29,3,3,78,7,3,5,5,2,4,4,8,1,967,63,4,3,1,776,6,3,18,4,1,83,31,2,6,947,6,3,3,3,3,2,2,326,4,16,3,1,237,1,38,1,4,53,8,2,302,3,4,4,3,3,2,22,1,3,53,27,16,96,6,27,1,4,1,2,75,2,2,857,3,5,2,96,10,3,793,42,11,2,7,74,697,3,1,3,2,263,5,4,1,198,18,1,1,1,3,339,11,4,5,1,2,8,1,132,2,5,8,1,3,2,4,3,2,10,2,11,1,3,1,2,3,28,610,2,41,2,2,2,1,1,3,2,8,18,1,14,124,2,1,10,4,1,29,1,1,3,250,2
"61",3.53317904472351,3.42263793945312,3.54258608818054,3.39995884895325,3.7019829750061,3.64253902435303,3.35301995277405,3.75640392303467,3.39376401901245,3.51788592338562,3.76346206665039,3.6114809513092,3.57190895080566,3.65987992286682,3.56283497810364,3.63443493843079,3.77186298370361,3.6491060256958,3.72412109375,3.89026594161987,3.75198698043823,3.39764189720154,3.48734402656555,3.50398683547974,4.12699103355408,4.2523889541626,4.03123784065247,3.47086095809937,3.2504780292511,3.72880792617798,3.4090850353241,3.53663897514343,3.39237213134766,3.90506601333618,4.87726283073425,4.66552519798279,4.52958798408508,4.71190500259399,5.00249004364014,4.44216990470886,5.12595200538635,4.72873306274414,4.82907199859619,4.72684216499329,4.87592387199402,4.80462789535522,5.32784795761108,4.84325695037842,4.46978688240051,4.97860884666443,4.13602519035339,4.91529893875122,4.74279308319092,4.83001804351807,4.65382122993469,4.60793614387512,4.84952116012573,4.73226714134216,4.81905603408813,4.64294409751892,4.33795213699341,4.33548402786255,4.51577401161194,4.99515914916992,4.39408898353577,4.31556582450867,4.67904686927795,4.80173397064209,4.80143690109253,3.7012779712677,3.50930190086365,3.46169304847717,3.429692029953,3.65213012695312,3.86951494216919,3.56084108352661,3.66934514045715,3.57339692115784,3.65890383720398,3.57740902900696,4.31899094581604,3.53688883781433,3.36438703536987,3.39419794082642,3.43502593040466,4.10943102836609,3.66874098777771,3.16414904594421,3.35707092285156,3.46710705757141,3.38699507713318,3.7086820602417,3.53649997711182,3.36524200439453,3.62471389770508,3.38209795951843,3.63654494285583,3.60165905952454,3.65436792373657,3.52518105506897,3.56836700439453,3.57179307937622,3.51773595809937,3.50145316123962,3.94034290313721,4.20571613311768,4.00328087806702,4.06556081771851,4.52631187438965,4.03483700752258,3.91522002220154,4.11041212081909,4.07549500465393,3.97011804580688,4.48979306221008,4.02776193618774,3.90148210525513,4.12844204902649,4.23371696472168,4.06305384635925,3.99177217483521,3.65738821029663,3.90549993515015,4.13071417808533,4.28917288780212,4.00418996810913,4.47197318077087,4.35927104949951,4.55544805526733,4.14811015129089,4.450847864151,4.13872599601746,3.87345886230469,4.09594798088074,3.96108198165894,3.71393704414368,4.0140380859375,4.01161694526672,4.27847194671631,4.04994297027588,4.11788821220398,3.99068021774292,4.04422497749329,3.98717904090881,3.68539094924927,4.38590002059937,4.3170759677887,4.40972208976746,3.96939921379089,4.17269992828369,4.33290195465088,3.87441682815552,4.21374893188477,3.56102800369263,4.06946015357971,4.04805302619934,3.82419395446777,3.92643404006958,3.86005592346191,4.11080718040466,4.22451591491699,3.95980000495911,3.80623602867126,3.95962190628052,3.79487991333008,4.28890109062195,4.09737491607666,4.27994918823242,3.94643592834473,3.91837501525879,4.15968799591064,4.12465810775757,4.00624203681946,4.01131701469421,3.7125780582428,4.35802102088928,3.87226915359497,4.1292028427124,4.20442199707031,3.77014708518982,3.97869801521301,3.9822211265564,3.91102504730225,3.94997596740723,4.1309540271759,3.83932590484619,3.99579191207886,4.31488013267517,4.2376492023468,4.03824687004089,4.20033597946167,3.96936392784119,4.10187888145447,4.14517712593079,3.78017401695251,3.76315903663635,3.87587308883667,4.11031103134155,4.02664399147034,4.00188207626343
