"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"32",1,3,1,2,405,2,4,5,4,2,1,670,2,3,1,4,3,2,4,4,4,6,3,32,2,2,56,226,1,1,2,2,10,4,5,28,2,2,2,84,3,1,1,1,1,2,16,5,2,6,3,2,238,2,3,29,2,3,80,21,1,1,2,2,9,1,1,3,4,2,3,5,1,5,1,2,5,5,3,8,1,4,3,2,3,2,4,3,2,49,8,2,1,3,2,1,1,3,2,2,5,1,1,1,216,4,8,2,3,3,3,2,3,1,225,1,1,3,7,1,134,1,2,5,4,1,1,4,3,3,3,1,54,2,3,1,1,2,1,3,2,1,2,2,9,2,4,2,1,2,2,174,3,2,2,21,2,1,1,2,1,2,1,3,1,4,3,2,158,2,2,37,116,1,2,84,29,1,5,19,6,51.5,3,6,2,19,16,1,2,1,2,2,3,4,1,35,16,1,2,1
"33",2,1,2,12,3,108.5,88,6,3,3,19,50,1,2,33,2,2,3,3,2,2,38,1,25,6,3,3,1,8,9,3,38,4,1,9,21,1,3,1,1,43,4,2,2,82,1,1,1,49,1,2,4,1,8,70,4,46.5,4,2,165,3,2,443,4,12,4,2,6,1,6,2,159,4,72,4,1,1,3,1,1,9,5,4,1,2,3,2,2,25,99,3,3,3,2,16,3,3,1,3,4,1,3,3,4,9,2,3,3,2,2,2,4,858,16,3,2,94,4,4,62,2,2,1,10,2,5,11,2,2,248.5,1,2,22,1,241,2,106,1,4,30,5,2,1,6,631,3,5,1,2,3,1,2,5,30,4,3,3,7,2,5,10,1,594,2,4,2,1,3,2,1,4,2,217,6,7,4,872,3,1,1,3,986,33,3,7,2,10,17,15,42,5,6,2,79,3,8,2,13,1,3
"34",4,7,65,1,2,145,1,32,1,1,3,2,16,4,3,17,20,4,23,3,3,10,10,3,10,7,1,2,34,6,50,10,1,2,1,1,26,4,6,2,2,3,6,3,2,156,5,3,1,107,14,1,2,3,1,1,1,1,1,3,19,3,1,1,4,2,3,2,2,3,20,1,2,1,2,23,2,1,2,4,4,1,15,3,11,4,29,4,1,2,2,5,300,292,3,5,2,30,1,1,2,187,96.5,3,2,1,2,4,98,1,212,3,2,4,2,21,26,1,1,3,71,90,143.5,1,3,2,2,3,115,1,4,7,14,5,2,5,11,4,38,1,367,9,38,3,2,512.5,1,13,4,4,3,4,1,7,3,1,6,3,3,3,24,37,34,1,2,1,7,1,3,204,3,1,1,2,46,2,2,6,21,4,5,46,6,1,52,1,2,4,3,8,4,1,237.5,3,4,5,30,4,83.5,5
"35",3,8,30,211.5,1,1,2,1,2,4,32,1,4,1,20,1,106,5,2,16,1,1,210,2,1,1,2,576,89,192,133,1,2,3,2,2,479,6,5,3,1,349.5,32,23,3,4,6,59,3,3,5,9,3,4,12,2,5,6,8,1,556,101,5,5,1,396,21,4,10,4,1,121,14,2,5,271,3,4,4,3,3,2,2,54,4,27,3,1,55,1,6,1,4,7,17,4,302,4,21,3,3,2,2,10,1,3,10,58,25,74,4,31,1,5,1,3,40,2,2,173.5,3,20,3,322,5,3,613,11,6,2,5,60,347,3,1,3,2,86,3,4,1,662,21,1,1,1,2,244,7,5,5,1,2,3,1,55,5,5,12,1,3,3,4,4,3,16,2,8,1,4,1,3,2,28,6,3,34,2,2,6,1,1,2,2,6,7,1,9,220,2,1,3,5,1,105,1,1,2,147.5,2
"36",5,1,7,134,747,11,4,2,6,41,2,3,3,5,2,3,1,2,1,1,5,2,1,1,3,160,9,347,2,2,1,3,5,4,3,23,5,1,4,6,4,2,2,3,5,3,2,2,14,1,1,3,135,2,2,4,14,2,7,2,2,3,3,34,2,13,4,1,22,1,7,2,2,6,3,34,4,2,102,1,2,4,2,4,1,1,1,7,69,3,1,6,4,1,1,2,4,2,203,35,4,4,80,2,28,5,2,1,1,12,1,1,72,2,140,4,2,47,35,19,1,4,5,24,1,148,3,2,1,4,2,3,1,4,983,4,3,3,2,2,5,15,2,9,43,166,3,3,2,1,4,7,4,1,22,2,1,65,5,19,3,5,21,6,7,2,9,4,4,97,130,987,2,164,1,1,1,5,4,8,2,2,1,17,1,2,17,2,1,4,5,54,1,1,24,21,34,3,3,5
"37",1,3,1,2,286,2,5,3,5,1,1,359,2,4,1,4,3,3,3,4,3,19,3,14,2,2,27,199,1,1,2,2,8,5,6,15,2,2,2,101,3,1,1,1,1,1,5,7,2,4,2,2,588,1,3,16,2,3,34,7,1,1,2,2,3,1,1,3,3,2,4,4,1,3,1,2,5,5,3,6,1,3,4,2,3,2,4,2,2,15,9,2,1,4,3,1,1,4,2,2,5,1,1,1,57,4,4,2,3,3,3,3,3,1,190,1,1,3,5,1,41,1,2,4,4,1,1,4,3,3,4,1,37,2,3,1,1,2,1,3,2,2,3,2,6,3,4,2,1,2,2,81,3,2,2,18,2,1,1,2,1,2,1,3,1,4,3,2,38,2,3,35,53,1,2,20,14,1,5,10,3,105,3,4,2,10,10,1,2,1,4,2,3,4,1,14,4,1,2,2
"38",2,2,2,6,3,64,30,4,3,3,11,27,1,2,59,2,2,1,2,3,4,24,2,12,5,3,3,1,6,10,5,7,3,1,4,4,1,3,1,2,24,4,3,2,55,2,1,1,23,2,3,4,1,6,42,3,6,4,2,82,3,2,134,3,11,2,2,5,1,5,2,67,4,59,4,1,1,4,1,2,8,5,3,1,2,3,2,3,11,67,2,3,2,2,5,4,3,1,3,5,1,3,3,4,8,2,3,3,2,2,2,4,924,8,3,3,149,4,3,84,2,2,1,9,2,4,6,1,2,55,1,2,40,1,181,3,48,1,4,22,4,1,1,4,772,2,6,1,3,3,1,2,6,14,4,3,4,7,2,5,9,1,452,1,2,3,1,3,2,1,4,2,71,5,4,4,861,3,1,1,4,970,22,3,7,3,3,24,4,14,2,4,2,121,2,6,2,5,1,3
"39",3,9,39,1,2,33,1,15,1,2,3,2,12,3,3,8,8,4,9,2,2,9,5,3,4,4,1,2,9,4,130,11,1,2,1,1,13,5,3,1,2,3,6,4,2,174,4,3,1,20,8,1,2,3,1,1,1,1,1,3,6,4,1,1,6,3,3,2,2,4,84,1,3,1,2,19,2,1,2,4,4,1,5,3,5,4,14,4,1,2,3,4,126,239,2,5,2,12,1,1,2,127,17,3,2,1,1,5,11,1,63,2,2,4,2,16,45,1,1,2,38,57,30,1,3,2,2,3,42,1,3,5,22,7,2,5,4,5,25,1,187,23,9,3,2,533,1,9,4,4,3,3,1,6,3,1,6,2,3,3,20,24,18,2,3,1,6,1,3,212,2,1,1,2,18,2,2,4,7,3,6,54,4,1,61,1,2,3,7,6,3,1,205,3,8,3,27,4,61,4
"40",4,4,70,164,1,1,2,1,2,4,9,1,4,1,16,1,191,5,4,6,1,1,184,2,1,1,2,677,24,61,72,1,2,3,2,2,232,4,5,3,1,263,28,17,3,4,3,28,3,3,7,8,3,4,5,2,5,5,5,1,363,26,4,4,1,428,12,4,5,3,1,14,6,2,5,186,3,3,4,3,3,2,1,38,4,37,3,1,18,1,5,1,3,7,11,3,183,3,6,3,3,2,2,5,1,3,12,138,8,42,4,9,1,3,1,2,14,2,2,70,3,6,3,36,5,3,756,26,5,2,5,12,140,3,1,2,2,144,3,4,1,607,23,1,1,1,2,85,5,5,6,1,2,3,1,26,3,3,7,1,2,3,2,4,4,6,2,8,1,3,1,3,3,17,3,3,30,2,2,4,1,1,2,2,4,9,1,5,193,2,1,3,4,2,28,1,1,2,46,1
"41",5,1,7,129,579,17,3,2,7,49,2,3,3,5,2,3,1,2,1,1,5,2,1,1,3,147,10,422,2,2,1,3,5,5,3,30,7,1,4,7,4,2,2,3,6,3,2,2,12,1,1,3,139,2,2,3,23,2,6,2,2,3,3,48,2,18,5,1,22,1,7,2,2,7,3,36,5,2,107,1,2,4,2,6,1,1,1,13,106,3,1,6,4,1,1,2,4,2,169,53,4,4,169,2,56,5,2,1,1,10,1,1,71,2,159,4,2,61,37,19,1,3,5,26,1,132,3,1,1,4,2,3,1,4,976,4,5,3,2,2,5,25,2,12,32,175,3,3,3,1,4,10,4,1,33,2,1,72,5,20,3,7,14,6,7,3,12,5,4,120,99,988,2,134,1,1,1,5,4,9,2,2,1,18,1,2,15,2,1,7,5,54,1,2,31,26,47,2,3,5
"42",1,3,1,2,316,2,4,3,5,1,1,407,2,4,1,4,3,3,3,4,4,11,3,12,2,2,42,215,1,1,2,2,13,4,6,17,2,2,2,122,3,1,1,1,1,1,6,6,2,4,2,2,476,1,3,22,2,3,30,8,1,1,2,2,6,1,1,3,3,2,4,4,1,3,1,2,4,5,3,6,1,3,4,2,3,2,4,3,2,16,8,2,1,4,3,1,1,4,2,2,5,1,1,1,81,4,5,2,3,3,3,2,3,1,237,1,1,3,5,1,48,1,2,4,4,1,1,4,3,3,3,1,32,2,3,1,1,2,1,3,2,1,3,2,7,2,4,2,1,2,2,76,3,3,2,17,2,1,1,2,1,2,1,3,1,4,3,2,42,2,3,46,50,1,2,28,16,1,5,10,5,64,3,4,2,10,10,1,2,1,4,2,3,4,1,21,4,1,2,2
"43",2,2,2,6,3,69,33,4,3,3,10,25,1,2,53,2,2,1,2,3,3,21,2,14,5,3,3,1,6,6,7,8,3,1,4,6,1,3,1,2,24,3,3,2,70,2,1,1,21,2,3,4,1,5,50,4,9,4,2,67,3,2,153,3,13,3,2,5,1,5,2,90,4,63,4,1,1,4,1,2,7,5,3,1,2,3,2,2,8,65,2,3,2,2,6,4,3,1,3,5,1,3,3,4,8,2,3,3,2,2,2,4,877,6,3,3,138,4,3,81,2,2,1,8,2,4,6,2,2,68,1,2,43,1,256,3,45,1,4,19,4,2,1,4,800,3,6,1,2,3,1,2,5,21,4,3,4,6,2,5,9,1,439,1,2,2,1,3,2,1,4,2,136,5,4,4,793,3,1,1,3,984,23,3,5,3,3,34,6,25,2,4,2,115,2,6,2,5,1,3
"44",3,11,47,1,2,39,1,14,1,2,3,2,12,3,3,11,8,4,11,2,2,16,6,3,4,4,1,2,9,4,144,10,1,2,1,1,20,5,3,1,2,4,6,4,2,173,4,3,1,29,7,1,2,3,1,1,1,1,1,3,7,4,1,1,7,2,3,2,2,3,49,1,3,1,2,25,2,1,2,4,4,1,6,3,7,4,15,4,1,2,3,4,133,240,2,5,2,16,1,1,2,162,24,3,2,1,1,5,17,1,64,3,2,4,2,16,43,1,1,3,36,60,44,1,3,2,2,3,58,1,4,5,25,7,2,5,4,4,21,1,227,20,11,3,2,534,1,9,4,4,3,3,1,6,3,1,6,2,3,3,20,23,25,2,3,1,11,1,3,237,2,1,1,2,18,2,2,4,7,5,6,40,4,1,56,1,2,3,5,6,3,1,169,3,15,4,28,4,54,4
"45",4,4,51,123,1,1,2,1,2,4,9,1,4,1,18,1,160,5,4,8,1,1,276,2,1,1,2,655,20,81,125,1,2,3,2,2,257,4,5,3,1,255,29,15,3,4,3,29,3,3,6,8,3,4,5,2,4,5,5,1,432,33,4,4,1,323,12,4,8,4,1,32,12,2,5,216,3,3,4,3,3,2,1,47,4,37,3,1,20,1,9,1,3,7,12,3,260,3,8,3,3,2,2,5,1,3,12,122,9,33,4,12,1,3,1,2,16,2,2,94,3,6,3,73,5,3,778,29,7,2,5,18,154,3,1,2,2,185,3,4,1,588,22,1,1,1,2,90,5,6,5,1,2,2,1,25,3,3,7,1,2,3,2,4,4,6,2,9,1,3,1,3,3,24,3,3,19,2,2,2,1,1,2,2,3,8,1,7,229,2,1,3,4,1,58,1,1,3,57,1
"46",6,4,14,74,241,43,16,2,179,227.5,2,4,3,8.5,2,3,1,2,1,1,6,21,1,1,3,72,75,249,6,87,1,3,87,7,43,267,168,1,2,14,3,2,2,4,13,3,2,1,90,2,9,5,99.5,2,2,9,34,2,5,2,2,42,3,30,1,5,15.5,1,197,1,41,2,2,4,4,55,27,3,517,2,2,5,1,8,1,2,1,64,204,4,1,8,3,1,3,7,7,2,266,223,4,4,92,4,459,15,1,1,1,12,1,1,284,2,44,4,3,224,129,220.5,1,9,3,259,1,139,15,4,1,14,3,3,1,46,851,8,13,4,2,2,39,73,3,94,221.5,530,3,28,2,1,6,40.5,6,1,70,2,1,113,12,122,4,67,20,38,53,3,68.5,10,23,525,60,494,5,569,4,1,4,6,4,131,2,2,1,84,1,2,196,2,1,47,4,145,1,2,183,242,184,2,28,27
"47",3,6,1,3.5,337,5,60,188.5,10,1,1,160,2,3,1,4,3,3,2,3,3,30,6,9,2,2,23,296,2,1,17,2,32,13,18,57.5,2,3,3,403,4,1,1,1,1,2,22,7,3,34,5,3,577.5,1,4,71,4,3,33,75,1,1,2,3,49,1,1,3,6,2,24,56,1,71,1,2,5,74,12,8,1,4,6,1,2,1,4,2,1,76,74,2,1,12,2,1,1,9,2,2,16,1,1,1,127.5,23,19,2,3,2,5,2,9,1,652,1,1,3,10,1,163,1,4,3,4,1,1,3,3,6,1,1,150,1,8,2,2,2,1,3,2,1,2,3,160,2,6,1,1,2,3,495,3,3,3,216,3,1,1,2,1,2,1,5.5,1,4,7,2,178,2,1,56,202,1,3,248,67.5,1,5,208,17,164.5,5,9,2,237,105,1,2,1,3,2,3,16,1,62,4,1,2,1
"48",4,1,2,17,11,177.5,100.5,37,16,3,22,86,1,2,46,1,2,1,3,5,2,6,2,140,9,3,3,1,53,180,45,12,17,2,8,14,1,37,1,1,64,3,6,2,128,1,1,2,110,1,8,2,1,8,73,5,169,6,2,80,3,2,273,6,22.5,7,2,9,1,16,5,75,13,214,3,1,1,4,3,1,18,3,4,2,3,3,2,5,9,187.5,5,3,2,3,20,3,6,1,3,6,1,2,14,12,42,2,8,3,2,3,2,29,944,120,3,2,456,6,6,213,2,4,1,62,2,8,36,1,2,331,2,2,489,2,481,1,115,1,7,44,126,2,1,33,920,3,14,2,3,3,1,2,9,38,6,3,5,27,3,35,7,1,503,3,2,2,1,3,3,1,15,4,584,11,24,4,593.5,3,1,1,18,429.5,96,14,205,1,29,154,22,37,6,15,2,873,2,3,2,22,1,2
"49",2,11,91,1,2,114,1,14,1,2,3,1,80,4,9,85.5,15,4,142,2,5,109,15,7,5,5,1,2,183,5,494,105,1,1,1,1,62,21,6,7,2,5,4,3,2,288,3,3,1,142,26,1,3,3,1,1,1,1,1,18,44.5,15,1,1,114,19,3,2,2,3,699,1,4,1,2,66.5,2,1,2,5,4,2,130,197,10,5,14,33,6,2,10,5,256,886,1,43,2,21,1,1,2,346.5,98,2,5,1,2,19,27,1,13.5,3,2,5,2,58,38,1,1,11,323,103,203,1,3,2,2,2,133,2,4,120,321,9,1,39,44,9,90,1,326,185,10,2,2,266,1,13,7,5,2,6,1,2,2,1,6,2,4,3,117,54,378,1,6,1,10,1,2,314,3,1,1,2,142.5,3,1,7,197,12,92,51,14,1,626,3,2,4,9,32,2,1,263.5,3,8,27,18,7,64,8
"50",1,29,515,159,1,1,37.5,1,2,7,8,2,4,1,245,2,381,9,4,25,1,31,394.5,2,1,1,2,290,81,324,303,1,2,4,2,2,157,28,10,21,1,878,128,168,17,6,20,122,2,3,21,6,2,7,8,2,5,5,114,1,819.5,85,6,4,4,943,18,14,16,4,1,117,23,3,5,399,3,2,9,3,3,1,2,348,4,50,3,1,434,1,48,1,4,55,26.5,2,619,3,7,7,3,5,2,19,1,3,28,140,39,421,6,65.5,1,3,1,5,251,2,2,194.5,3,10,2,192,6,3,486,242,34,1,7,125,591.5,6,2,3,1,468.5,6,4,1,545.5,31,1,1,1,2,64,59,28,23,1,2,32,1,236,10,3,15,1,2,4,2,2,4,30,16,8,1,3,2,2,4,29,109,2,35,2,3,8,1,1,3,3,60,32,1,42,236.5,3,1,3,14,1,155,1,1,3,356.5,3
"51",5,1,28,171,403,31,8,2,72,106,2,3,4,6,2,3,1,2,1,1,4,46,1,1,3,135,29,315,2,23,1,7,12,3,8,142,26,1,5,9,4,2,2,4,4,4,2,1,98,1,2,4,74,3,2,3,19,2,17,2,2,17,3,23,2,49,7,1,54,2,45,2,2,4,4,40,10,3,344,2,2,5,4,7,1,1,1,12,185,3,1,6,3,1,3,4,4,2,238,166,4,4,34,3,283,6,1,1,1,13,1,1,270,2,128,4,2,100,114,153,1,9,7,105,1,81,5,2,1,15,1,4,1,14,943,6,6,3,2,3,18,35,2,18,195,172,3,4,2,1,4,11,4,1,100,2,2,163,12,84,4,18,18,13,108,2,41,7,6,205,133,802,5,714,2,1,2,5,5,50,2,2,1,429,1,2,49,2,1,25,5,190,1,2,140,255,92,2,7,12
"52",1,3,1,2,379,2,50,52,39,1,1,331,2,4,1,4,3,3,2,4,5,204,3,7,2,2,59,324,1,1,7,2,18,7,37,52,2,2,2,494,3,1,1,1,1,1,12,9,3,19,7,2,599,1,4,36,2,3,32,25,1,1,2,2,28,1,1,3,3,1,31,55,1,8,1,2,4,28,5,10,1,3,3,2,4,2,4,2,1,101,55,2,1,8,1,1,1,4,2,2,10,1,1,1,151,9,6,2,3,3,3,2,4,1,565,1,1,3,6,1,160,1,2,14,4,1,1,4,3,4,3,1,230,1,3,2,1,2,1,2,2,2,3,1,95,3,4,2,1,2,2,390,3,5,2,206,1,1,1,2,1,2,1,4,1,4,3,2,126,2,2,131,66,1,1,136,68,1,4,127,5,105,4,11,2,224,109,1,2,1,3,2,3,12,1,48,4,1,2,2
"53",2,2,2,12,4,119,82,9,4,3,23,43,1,2,61,2,2,1,3,3,3,19,5,44,6,3,3,2,19,159,56,22,4,1,3,6,1,18,1,3,62,3,3,2,62,2,1,2,45,2,27,3,1,7,104,4,55,4,2,109,3,2,269,4,40,3,2,4,1,7,6,90,7,189,3,1,1,4,1,1,12,4,2,1,3,3,2,4,8,157,4,3,4,2,11,3,3,1,3,12,1,2,5,4,8,1,3,3,2,2,2,21,779,82,3,2,609,5,3,317,2,3,1,35,2,5,12,1,2,260,2,2,208,2,543,3,107,1,4,59,30,1,1,9,979,2,16,1,3,3,1,2,6,44,5,3,6,51,2,34,6,1,406,2,2,3,1,3,3,1,9,2,270,9,13,4,595,3,1,1,26,584,47,3,198,3,18,88,3,12,4,6,2,863,2,8,5,6,1,3
"54",3,52,42,1,2,29,1,17,1,2,3,1,67,3,4,18,12,4,95,2,2,55,6,3,4,4,1,1,27,11,246,94,1,2,1,1,39,35,3,2,2,4,7,3,2,317,3,3,1,93,35,1,2,2,1,1,1,1,1,10,33,8,1,1,17,12,3,2,2,3,794,1,3,1,2,14,2,1,2,5,4,2,84,72,8,5,12,25,2,2,6,4,209,915,2,6,2,15,1,1,2,447,36,2,2,2,2,11,15,1,48,3,2,3,2,62,48,1,1,4,234,82,138,1,3,2,2,3,71,1,4,92,184,28,2,31,13,9,76,1,405,74,5,3,2,415,1,11,6,4,3,4,1,8,3,1,5,2,3,3,155,58,182,1,5,1,7,1,2,451,3,1,1,2,77,3,1,4,21,6,41,42,5,1,841,1,2,3,7,11,2,1,175,3,8,22,93,4,118,7
"55",4,8,471,159,1,1,16,1,3,4,10,2,3,1,96,1,476,5,4,18,1,8,435,2,1,1,2,362,24,287,281,1,3,4,2,2,356,44,7,22,1,715,91,52,11,3,5,68,2,3,15,22,3,4,6,2,8,5,39,1,834,74,11,5,3,891,9,7,6,4,1,30,15,2,6,427,3,2,4,3,3,1,1,180,2,10,3,1,255,1,46,1,2,45,15,2,470,3,4,3,3,3,2,14,1,3,41,105,32,259,5,13,1,4,1,3,148,2,2,159,3,11,5,56,6,3,755,164,14,2,5,142,489,4,1,1,2,241,3,4,1,717,27,2,1,1,2,43,27,8,10,1,2,10,1,165,8,3,19,1,2,3,2,3,3,11,4,8,1,3,1,3,2,16,101,2,90,2,3,7,1,1,2,2,7,35,1,29,243,3,1,5,5,1,88,1,1,3,173,1
"56",6,1,24,147,347,26,7,2,85,119,2,3,4,6,2,3,1,2,1,1,5,38,1,1,3,129,32,413,3,33,1,6,22,4,7,238,44,1,5,14,3,2,2,4,8,3,2,1,67,1,3,4,80,3,2,4,23,2,18,2,2,13,3,55,1,32,8,1,71,1,41,2,2,3,4,47,13,3,357,2,2,4,3,12,1,1,1,23,227,3,1,5,2,1,3,4,4,2,184,249,4,4,74,3,304,10,1,1,1,8,1,1,228,2,158,4,2,83,129,129,1,7,7,126,1,70,5,2,1,14,3,3,1,18,881,6,5,3,2,3,18,50,3,25,229,210,3,6,2,1,4,14,4,1,88,2,2,135,8,82,4,39,12,17,119,2,44,11,10,413,103,652,5,622,2,1,2,5,5,66,2,2,1,282,1,1,70,2,1,38,5,135,1,2,158,215,94,2,8,15
"57",1,3,1,2,414,2,40,75,31,1,1,353,2,4,1,4,3,3,2,4,4,136,4,8,2,2,102,257,1,1,6,2,24,8,32,66,2,2,2,549,4,1,1,1,1,2,15,9,3,20,5,2,547,1,3,45,2,3,34,55,1,1,2,2,35,1,1,3,3,2,25,39,1,14,1,2,4,23,5,8,1,3,4,1,4,2,4,2,1,89,54,2,1,8,1,1,1,4,2,2,11,1,1,1,112,12,6,2,4,3,3,2,4,1,536,1,1,3,6,1,156,1,2,10,4,1,1,4,3,4,1,1,188,1,3,2,1,2,1,2,2,2,2,1,101,3,4,2,1,2,2,334,3,6,3,211,1,1,1,2,1,2,1,4,1,4,5,2,150,2,2,144,84,1,1,184,55,1,4,199,7,76,3,11,2,173,152,1,2,1,3,2,3,11,1,62,2,1,2,2
"58",3,2,2,14,5,117,70,9,4,3,23,35,1,2,44,2,2,1,3,3,2,11,3,77,6,3,3,1,30,131,42,18,4,1,4,9,1,23,1,2,49,3,3,2,148,1,1,2,32,2,17,3,1,6,95,6,110,4,2,72,3,2,255,5,41,4,2,4,1,7,11,115,9,124,3,1,1,4,1,1,12,5,2,2,3,3,2,6,8,161,4,3,3,2,14,3,3,1,3,13,1,2,10,4,15,1,4,3,2,2,2,15,953,64,3,2,446,5,3,296,2,3,1,32,2,5,24,1,2,226,2,2,222,2,483,3,75,1,4,50,42,1,1,8,983,2,15,1,3,3,1,2,7,44,5,3,5,55,2,31,7,1,340,2,3,3,1,3,3,1,7,3,429,8,10,4,520,3,1,1,33,532,43,4,259,3,18,110,4,15,4,6,2,917,2,9,5,8,1,3
"59",4,41,47,1,2,36,1,12,1,2,3,1,74,3,4,29,13,4,86,2,3,178,8,4,4,5,1,2,39,7,283,70,1,2,1,1,32,36,3,3,2,4,6,3,2,333,3,3,1,133,38,1,3,2,1,1,1,1,1,8,44,9,1,1,24,16,3,2,2,3,809,1,3,1,2,16,2,1,2,5,4,2,56,95,7,5,12,29,2,2,5,4,192,893,2,6,2,18,1,1,2,515,58,2,2,2,2,12,19,1,35,3,2,4,2,56,39,1,1,3,196,110,138,1,3,2,2,3,111,1,4,89,202,23,2,23,18,7,71,1,355,84,5,3,2,368,1,12,8,4,3,5,1,5,2,1,6,2,4,3,178,54,176,1,5,1,12,1,2,474,3,1,1,2,63,3,1,4,26,7,43,33,5,1,818,2,2,3,5,11,2,1,184,3,9,14,70,4,91,16
"60",2,11,446,120,1,1,16,1,2,4,11,2,3,1,135,1,449,5,4,17,1,7,529,2,1,1,2,403,25,255,318,1,2,3,2,2,261,50,6,16,1,743,93,50,9,4,6,65,2,3,11,18,2,5,6,2,4,5,38,1,879,90,11,4,4,889,9,11,11,4,1,58,30,2,6,576,3,2,4,3,3,1,1,203,2,12,3,1,240,1,51,1,4,50,19,2,499,3,4,3,3,3,2,12,1,3,47,92,26,196,5,17,1,3,1,3,132,2,2,148,3,10,4,67,6,3,820,151,16,2,5,131,541,4,1,1,2,297,3,4,1,651,22,2,1,1,2,43,31,11,10,1,2,11,1,180,8,3,12,1,2,3,2,3,2,12,4,9,1,3,1,2,2,23,153,2,75,2,3,6,1,1,2,2,14,24,1,29,260,2,1,4,6,1,85,1,1,3,196,1
"61",3.87068700790405,3.93354296684265,4.01954102516174,3.8289999961853,3.99517107009888,3.98266005516052,3.85036301612854,4.15071105957031,3.78726506233215,4.06542491912842,4.06913995742798,4.11530494689941,4.17259287834167,4.10226893424988,3.96218705177307,4.05679297447205,4.12275195121765,4.0634138584137,3.9797830581665,4.16838502883911,4.21472883224487,3.77379202842712,3.73327398300171,3.99309587478638,4.45950412750244,4.79846501350403,4.16891002655029,4.03515005111694,3.39134907722473,4.106036901474,3.79684495925903,4.02230405807495,3.9811999797821,4.23916387557983,4.01219511032104,3.95044088363647,4.18925023078918,4.19153809547424,4.17542004585266,3.79748702049255,4.25503492355347,3.92559194564819,4.27162194252014,4.03821396827698,4.09518909454346,4.05978298187256,4.16674399375916,4.28312802314758,3.95104193687439,4.09567618370056,3.72219920158386,4.43806982040405,3.94730091094971,4.00753998756409,4.27315402030945,4.01121592521667,4.03381609916687,4.04021406173706,4.13397717475891,4.12659192085266,4.13207101821899,3.96202111244202,4.07003307342529,4.53077983856201,3.87327718734741,4.15123605728149,4.03024387359619,4.42461705207825,4.1953239440918,4.15542793273926,4.08255481719971,3.91468405723572,3.83294296264648,4.12502813339233,4.29934191703796,4.09445905685425,4.2142219543457,4.07089805603027,4.04735398292542,4.04276514053345,4.91820383071899,4.06736493110657,3.85879802703857,4.07778120040894,4.09265494346619,4.79359006881714,4.05756497383118,3.62467288970947,3.83583211898804,4.07380986213684,3.83024501800537,4.2980101108551,4.00137591362,3.93701720237732,4.02285099029541,3.93272304534912,4.42102122306824,4.13571906089783,4.28222513198853,4.0205500125885,4.18391799926758,4.28879594802856,4.04985904693604,4.00639605522156,3.98228406906128,4.30350995063782,4.00601100921631,4.07364892959595,4.6358060836792,4.17365789413452,3.80145597457886,4.0773401260376,4.14561796188354,3.97953200340271,4.59523606300354,4.09660291671753,3.97478103637695,4.22982811927795,4.15401411056519,4.26644802093506,3.9939661026001,3.63237404823303,3.92462420463562,3.99295592308044,4.51986289024353,4.06754589080811,4.50374889373779,4.466796875,4.49561810493469,3.95616912841797,4.42736911773682,3.94992208480835,3.82090306282043,4.12888813018799,4.05341601371765,3.71494817733765,3.86926293373108,3.91165685653687,4.14547300338745,4.01564002037048,4.30453705787659,3.95648097991943,3.87859606742859,3.96404814720154,3.59155106544495,4.28583598136902,4.40372586250305,4.5005829334259,4.20934104919434,4.19754385948181,4.42367696762085,3.82361578941345,4.16645002365112,3.63172817230225,3.89592790603638,4.15025997161865,4.08922910690308,3.90630602836609,3.75707602500916,4.28108692169189,4.14846205711365,3.96818208694458,3.86952996253967,4.00751495361328,3.94516587257385,4.1949028968811,4.10416293144226,4.13696002960205,3.95008707046509,3.76374101638794,4.07647895812988,4.16211414337158,4.07352590560913,4.12905216217041,3.75607705116272,4.22857093811035,3.92598104476929,4.16570591926575,4.19189500808716,3.84705114364624,3.96071791648865,4.0076699256897,4.0164680480957,3.88126611709595,3.95325684547424,3.988933801651,3.74073100090027,4.39868998527527,4.18983507156372,3.90613293647766,4.25024008750916,4.08930015563965,4.01424598693848,4.14024806022644,3.87331795692444,3.81445503234863,3.82119607925415,4.06616020202637,4.02427101135254,4.03221011161804
