"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"32",2,2,1,2,94,3,5,4,2,1,1,6,1,3,1,3,1,5,3,2,14,14,2,3,1,1,4,4,2,1,2,2,4,2,4,202.5,1,2,2,7,4,1,1,1,1,1,4,3,3,1,1,1,6,1,6,18,1,5,11,3,1,1,2,2,2,2,1,4,2,2,4,6,3,1,1,2,3,8,1,4,1,7,3,2,3,1,3,3,1,86,2,2,1,2,3,1,1,3,3,1,2,1,1,1,4,3,2,2,3,2,2,4,3,1,6,1,1,3,5,1,4,1,2,2,1,3,1,3,3,3,2,3,2,2,3,1,1,2,1,1,2,2,3,3,49,3,2,2,2,1,3,3,3,3,2,3,3,1,1,3,1,3,1,1,1,2,8,3,5,2,3,4,5,1,1,4,4,1,3,2,2,3,2,5,2,5,6,1,2,1,1,2,2,2,1,4,2,1,2,2
"33",1,1,2,6,50,2,4,1,4,4,3,3,2,5,83,4,3,1,2,3,4,2,1,5,5,3,3,1,19,2,3,5,3,1,3,17,2,3,1,6,12,2,2,2,3,2,1,1,11,2,3,2,1,3,22,3,2,25,2,5,3,2,4,6,3,3,2,5,1,1,2,5,4,4,2,1,1,3,4,1,3,3,2,1,2,3,1,2,2,334,4,4,2,3,4,2,3,1,2,3,3,2,2,6,19,4,3,4,2,4,3,1,122,4,2,2,2,5,2,3,2,2,1,5,3,4,6,2,2,4,1,1,15,1,7,5,9,1,3,3,4,1,1,13,8,2,7,1,3,3,2,4,8,2,3,4,2,3,2,10,3,1,2,2,2,3,1,4,1,1,4,3,4,3,2,5,127,2,1,1,10,5,13,3,4,2,3,4,3,3,2,4,3,5,2,2,9,35,1,5
"34",4,6,20,1,2,5,1,5,1,3,4,1,9,4,17,6,6,3,4,4,2,21,24,2,4,4,1,3,3,4,61,4,1,4,1,1,4,4,3,1,2,13,5,4,2,95,2,4,1,4,4,4,3,7,1,1,3,2,1,4,18,15,1,1,56,1,4,2,3,5,5,1,2,2,3,375,4,1,2,3,4,1,5,6,5,4,6,25,3,2,5,3,65,4,2,11,5,409,1,2,1,13,6,3,2,1,1,489,4,1,239,3,2,11,3,25,511,1,1,4,8,21,6,1,8,1,3,4,4,1,5,5,7,4,2,2,6,5,195,2,3,4,122,2,1,4,1,130,33,472,1,2,1,5,4,1,6,13,26,2,105,81,4,3,4,1,7,1,2,60,2,1,1,2,9,2,1,4,15,5,12,4,7,1,15.5,1,2,3,6,26,4,1,13,247,17,3,6,15,7,3
"35",8,4,6,3,1,1,3,3,3,2,5,2,4,1,3,2,27,2,23,46,1,1,93,4,2,2,2,5,11,6,14,1,2,5,2,2,133,5,4,2,1,11,12,7,5,3,6,10,2,5,13,20,2,5,5,2,26,16,3,2,4,33,5,8,7,5,6,3,4,3,1,4,5,3,5,20,6,2,3,2,5,2,1,403,4,19,4,1,4,1,3,1,13,13,15,4,4,35,11,4,4,3,5,4,1,2,25,190,7,3,71,7,1,15,1,4,4,2,4,140,3,225,4,3,6,2,5,5,29,41,4,4,4,3,1,4,2,516,4,4,1,47,6,1,2,1,3,511,14,143,142.5,1,2,4,1,9,33,16,8,1,4,2,11,6,6,5,4,2,3,18,1,2,3,4,4,3,3,6,2,4,1,1,8,2,3,3,1,6,750.5,4,5,7,8,4,4,1,1,3,9,1
"36",4,1,3,4,10,6,3,2,12,5,2,4,3,5,2,1,2,6,1,1,3,9,4,1,4,5,16,3,1,3,1,4,12,4,5,5,3,1,9,4,3,3,3,3,3,4,3,2,4,3,2,3,16,2,2,7,4,1,4,2,2,3,3,34,2,4,3,1,6,4,3,2,1,4,4,3,3,4,5,5,2,7,4,3,1,2,2,4,49,3,1,5,2,1,1,3,2,2,4,5,5,4,2,2,4,5,4,1,1,6,1,2,4,2,28,3,3,6,3,3,2,3,3,4,3,58,3,1,1,2,3,2,1,5,6,3,3,3,2,4,9,4,2,5,3,88,3,3,2,2,4,6,3,1,6,2,1,3,3,4,2,4,3,4,4,4,3,5,4,4,5,6,2,5,3,2,2,3,4,3,4,2,1,10,1,4,4,2,1,4,5,6,1,1,4,5,3,2,3,11
"37",2,2,1,2,18,3,4,4,4,1,1,3,2,2,1,2,1,5,3,2,6,2,2,3,1,2,4,4,2,1,2,2,4,2,4,86,1,2,3,6,4,1,1,1,1,1,4,3,3,2,1,1,5,1,3,9,1,3,5,3,1,1,2,2,1,1,1,4,2,2,5,3,2,1,1,2,2,6,2,4,1,5,3,2,3,1,3,3,1,32,3,2,1,2,3,1,1,3,2,2,2,1,1,1,3,4,2,2,3,2,2,4,3,1,5,1,1,3,5,1,3,1,2,2,1,3,1,4,3,3,2,3,2,2,3,1,1,2,1,1,2,1,3,3,23,3,2,1,1,1,3,3,4,3,2,4,3,1,1,3,1,3,1,1,1,2,5,3,5,2,3,4,5,1,1,4,4,1,3,4,2,3,2,4,2,3,5,1,2,1,1,2,2,2,1,4,2,1,2,2
"38",1,3,2,5,21,2,5,3,3,3,4,5,1,4,65,4,3,1,2,3,5,4,1,5,5,3,3,1,11,2,3,5,2,1,3,26,2,3,1,5,7,2,2,2,4,2,1,1,6,1,3,2,1,3,7,5,3,11,2,6,3,2,4,5,3,3,2,5,1,1,2,5,3,5,2,1,1,3,4,1,3,3,2,1,2,3,1,2,3,245,4,4,3,3,4,2,3,1,3,4,1,2,3,5,6,3,3,3,2,4,3,1,25,3,2,2,2,5,2,2,1,2,1,5,2,4,5,2,2,4,1,1,7,1,4,5,10,1,3,3,4,2,1,8,9,2,6,2,3,3,1,4,12,2,4,3,2,2,2,6,3,1,2,2,2,3,1,4,1,1,4,2,4,3,2,5,40,2,1,1,5,5,12,3,4,2,3,4,3,3,2,3,3,7,2,2,5,7,1,4
"39",3,5,6,1,2,5,1,12,1,4,3,1,6,3,4,7,6,2,4,4,2,127,59,2,3,4,1,2,3,4,23,3,1,3,2,1,4,4,2,1,2,12,4,4,2,45,2,4,1,5,4,4,3,6,1,2,2,2,1,4,5,7,1,1,53,2,4,2,3,5,4,1,4,2,3,112,4,1,1,3,4,1,5,5,4,4,5,8,2,2,2,3,61,12,2,5,4,139,1,1,3,9,5,3,2,1,1,209,4,1,140,3,2,8,3,6,288,1,1,4,7,12,6,1,4,1,2,3,4,1,5,5,5,4,2,2,4,5,185,2,3,3,30,2,1,4,1,120,11,254,2,2,1,7,3,1,4,6,9,2,111,26,4,3,3,1,4,1,2,23,2,1,1,2,5,1,1,4,5,5,8,4,4,1,10,1,2,3,4,9,3,1,4,165,12,3,8,6,7,3
"40",5,4,4,3,1,1,2,1,2,2,5,2,4,1,3,3,29,3,6,20,1,1,140,4,2,1,2,5,5,5,7,1,3,5,1,2,65,5,4,2,1,8,7,5,5,3,5,6,2,4,6,11,2,4,4,1,17,7,3,1,4,9,5,4,7,5,7,3,4,3,1,4,10,3,5,18,6,2,3,2,5,2,1,258,5,8,4,1,4,1,5,1,5,4,12,4,7,5,5,3,4,3,4,6,1,2,7,114,5,3,20,5,1,7,1,4,4,2,4,63,4,33,4,3,9,2,6,5,9,8,4,4,3,3,1,4,2,393,4,6,1,24,8,1,2,1,4,404,9,100,45,1,2,4,1,6,33,7,4,1,4,2,6,5,5,5,2,2,3,5,1,3,3,4,4,3,3,5,2,2,1,1,3,2,3,5,1,5,805,2,4,4,9,3,3,1,1,3,5,1
"41",4,1,3,5,11,6,3,2,9,5,2,4,3,4,2,1,2,6,1,1,3,8,4,1,4,5,14,3,1,3,1,4,20,4,5,6,3,1,10,4,3,3,3,3,3,4,3,2,4,3,2,3,21,2,2,7,4,1,4,2,2,3,3,39,1,4,3,1,6,4,3,2,1,4,4,3,3,4,5,5,2,7,4,3,1,2,2,4,45,3,1,5,3,1,1,3,2,2,4,5,5,4,2,2,4,5,4,1,1,5,1,2,4,2,27,3,3,6,3,3,1,3,3,4,3,62,3,1,1,2,3,2,1,5,6,2,3,3,2,4,10,4,2,4,3,89,3,3,2,2,4,6,3,1,6,2,1,3,3,4,2,4,3,4,4,4,3,5,4,4,5,6,2,5,3,2,2,3,4,3,4,2,1,10,1,4,4,2,1,4,5,6,1,1,3,6,3,2,3,12
"42",2,2,1,2,48,3,4,4,4,1,1,3,2,2,1,2,1,5,3,2,8,5,2,3,1,2,4,4,2,1,2,2,6,2,4,128,1,2,3,6,4,1,1,1,1,1,4,3,3,2,1,1,5,1,3,10,1,3,6,3,1,1,2,2,2,1,1,4,2,2,4,3,2,1,1,2,2,7,2,4,1,6,3,2,3,1,3,3,1,37,2,2,1,2,3,1,1,3,2,2,2,1,1,1,3,4,2,2,3,2,2,4,3,1,6,1,1,4,5,1,3,1,2,2,1,3,1,4,3,3,2,3,2,2,3,1,1,1,1,1,2,1,3,3,26,3,2,2,1,1,3,3,4,3,2,3,3,1,1,3,1,3,1,1,1,2,7,3,5,2,3,4,5,1,1,4,4,1,3,4,2,3,2,5,2,3,5,1,2,1,1,2,2,2,1,4,2,1,2,2
"43",1,3,2,4,32,2,5,3,2,3,4,5,1,5,96,4,3,1,2,3,4,2,1,5,5,3,3,1,12,2,3,5,2,1,3,21,2,3,1,5,7,2,2,2,4,2,1,1,6,1,3,2,1,3,9,4,3,11,2,5,3,2,4,7,3,3,2,5,1,1,2,5,3,5,2,1,1,3,4,1,3,3,1,1,2,3,1,2,3,250,4,4,2,3,4,2,3,1,3,4,1,2,3,6,10,3,3,3,2,4,3,1,35,3,2,2,2,5,2,2,2,2,1,5,2,4,6,2,2,4,1,1,7,1,4,5,9,2,3,3,4,2,1,8,8,2,6,1,3,3,1,4,11,2,4,4,2,2,2,7,3,1,2,2,2,3,1,4,1,1,4,3,4,3,2,5,59,2,1,1,5,5,17,3,4,2,3,4,3,2,2,3,3,6,2,2,5,17,1,4
"44",3,6,6,1,2,5,1,9,1,4,3,1,6,3,5,7,5,2,4,4,2,76,37,2,3,4,1,2,3,4,16,3,1,3,2,1,4,4,2,1,2,11,4,4,2,52,2,4,1,5,4,4,3,6,1,2,2,2,1,4,5,7,1,1,70,2,4,2,3,5,5,1,4,2,3,175,4,1,1,3,4,1,5,8,4,4,5,8,2,2,3,3,52,10,2,5,4,191,1,1,3,9,6,3,2,1,1,244,4,1,122,3,2,8,3,6,319,1,1,4,9,17,6,1,4,1,2,3,5,1,5,5,5,4,2,3,4,5,219,2,3,3,29,2,1,4,1,107,14,256,2,2,1,5,3,1,4,6,16,2,130,33,4,3,3,1,5,1,2,25,2,1,1,2,5,1,1,4,6,5,9,4,4,1,10,1,2,3,4,9,3,1,4,186,14,3,7,6,8,3
"45",5,4,5,3,1,1,2,1,3,2,5,2,4,1,3,3,31,3,6,22,1,1,115,4,2,1,2,5,6,5,5,1,3,5,1,2,69,5,4,2,1,8,7,5,5,3,6,6,2,4,8,11,2,4,4,1,20,9,3,1,4,11,5,4,8,6,7,3,4,3,1,4,8,3,5,22,6,2,3,2,5,2,2,261,5,8,4,1,4,1,5,1,7,7,13,4,9,7,5,3,4,3,4,5,1,2,8,133,6,3,21,5,1,6,1,4,4,2,4,64,4,50,4,3,9,2,4,5,12,9,4,4,3,3,1,4,2,346,4,5,1,27,8,1,2,1,4,375,9,80,44,1,2,4,1,6,27,8,5,1,4,2,6,5,5,5,2,2,3,6,1,2,3,4,4,3,3,5,2,2,1,1,3,2,3,5,1,5,906,3,4,4,11,4,4,1,1,3,5,1
"46",4,2,3,45,11,5,2,4,56,5,2,11,3,2,2,1,2,6,1,1,3,47,14,1,2,5,9,7,1,4,1,14,41,5,3,116,2,1,162,4,4,3,5,3,4,4,4,2,3,3,8,3,49,2,3,34,7,1,6,3,4,2,3,41,3,29,2,2,20,5,3,2,2,5,4,3,1,5,6,7,3,31,3,3,1,2,2,64,305,4,2,5,2,1,1,6,2,2,4,9,12,4,2,2,3,6,3,1,2,16,1,1,24,2,100,3,3,5,5,2,1,5,4,8,2,87,2,1,1,2,3,1,1,6,4,4,4,3,2,10,16,3,2,11,8,247,4,3,1,3,3,12,3,1,6,1,1,3,23,7,2,5,4,2,10,3,9,5,4,13,8,32,2,27,14,3,1,3,6,4,11,2,1,78,2,11,4,2,1,12,6,4,1,1,4,82.5,25,2,3,130
"47",2,3,1,3,185,3,4,2,4,4,1,9,1,3,1,3,1,7,2,2,22,116.5,2,4,1,1,6,18,2,1,2,1,21,2,5,217,1,2,2,6,3,1,1,1,1,1,6.5,3,4,2,7,1,5,1,2,53,1,5,9,2,1,1,1,2,1,1,1,5,2,2,9,5,5,1,1,2,2,11,2,4,1,11,5,2,3,1,4,5,1,98,12,3,1,3,2,1,1,4,2,1,5,1,1,1,4,5,2,2,3,1,2,4,3,1,6,1,1,4,6,1,23,1,2,2,1,3,1,5,3,3,1,3,3,2,2,1,1,1,1,1,2,1,7,4,519,2,2,2,2,1,2,2,6,3,1,5,3,1,1,3,1,3,1,1,1,1,85,3,5,3,3,5,5,1,2,4,9,1,2,3,3,4,3,11,3,4,8,1,2,1,1,2,2,3,1,4,2,1,2,3
"48",1,4,2,17,122,2,10,3,2,3,3,35,2,5,201,2,3,1,3,4,5,4,1,7,5,4,3,1,431.5,2,3,7,2,1,4,325,3,4,1,18,10,2,2,2,9,2,1,1,8,1,1,2,1,3,13,11,3,20,2,4,2,11,4,6,4,5,3,7,1,1,1,4,4,3,2,1,3,4,5,1,4,3,2,1,2,3,1,11,2,706,1,4,3,2,12,2,3,1,3,2,3,2,3,8,78,3,5,10,1,4,3,2,82,3,2,2,2,10,2,3,2,2,1,3,3,7,12,2,2,5,2,2,20,1,5,9,110,2,3,2,38.5,2,1,30,21,3,9,1,3,2,4,4,35.5,2,3,4,2,4,2,10,3,1,2,3,2,6,1,4,1,1,4,4,4,2,1,2,49,2,1,1,21.5,5,40,3,5,2,3,4,3,3,2,3,3,12,2,7,221,79,1,13
"49",3,6,21,1,2,17,1,43,3,2,4,1,6,4,84,18,7,2,4,3,2,330,68,2,4,3,1,2,3,98,76.5,4,1,3,1,1,10,3,3,1,2,117.5,4,11,2,307,2,5,1,4,16,4,3,9,1,1,2,2,1,5,26,161,2,1,52,2,4,1,3,4,18,1,1,2,3,583,4,1,1,3,2,1,6,28,5,4,5,14,6,2,4,2,29,22,3,22,5,114,1,3,1,35,9,3,2,1,1,140,4,2,381,3,2,7,3,47,275,1,1,6,17,57,14,1,9,1,3,3,6,1,5,7,23,5,3,3,5,4,341,3,4,4,44,2,1,4,1,119,44,494,1,3,1,24,4,2,48,19,105,2,309,316,6,4,3,2,51,1,2,33,2,1,1,3,4,1,2,7,36,5,235,3,17,1,29,1,2,3,14,84,3,1,17,536,93,1,3,38,10,2
"50",13,1,4.5,2,1,1,3,1,1,1,5,2,5,1,15,4,112,3,12,51,1,3,561,12.5,3,2,2,3,105,36,7,3,3,4,2,2,261,5,4,3,1,11,7,7,5,3,5,10,2,5,11,26,2,10,8,2,128,47,3,1,3,255,7,38,31,15,7,3,5,3,2,19,23,4,6,47,6,2,3,2,5,2,1,803,4,25,3,1,8,1,8,1,18,6,81,7,20,6,14,4,2,3,5,4,1,2,30,618.5,6,3,317.5,10,1,17,1,4,4,2,4,249,3,231,3,4,14,2,5,4,19,24,4,4,19,3,1,8,2,272,4,35,1,51,42,1,2,1,3,523,112,28,266.5,1,2,5,2,32,227.5,9,48,1,4,2,9,5,4,4,11,2,3,7,1,3,3,4,3,5,3,4,3,2,2,1,20,2,1,8.5,1,5,792.5,2,4,5,19,11,5,2,1,3,9,1
"51",4,1,3,11,5,5,3,4,37,5,2,10,3,4,2,1,2,13,1,1,3,38,8,1,4,5,10,11,1,3,1,8,72,5,4,45,2,1,74,5,3,3,4,3,4,4,3,2,3,3,1,3,35,3,3,48,4,1,4,2,5,2,3,24,2,28,2,2,14,4,3,2,1,5,4,3,3,4,5,6,3,10,4,3,2,2,2,34,230,4,1,5,2,1,1,3,2,2,4,5,5,4,2,2,4,6,4,1,1,8,1,1,7,2,42,3,2,5,3,3,2,6,4,4,2,113,3,1,1,1,3,1,1,6,5,2,3,3,2,7,22,4,2,6,3,232,3,3,1,3,3,25,3,1,10,1,1,2,11,10,2,4,3,3,10,4,5,5,4,11,6,17,2,6,5,3,1,3,4,3,5,2,1,23,1,3,3,2,1,8,5,8,1,1,3,30,11,2,3,82
"52",2,3,1,2,37,3,4,1,4,3,1,3,1,3,1,2,1,5,3,2,18,66,2,2,1,2,4,15,2,1,2,2,24,2,3,212,1,3,2,18,4,1,1,1,1,1,6,4,4,2,3,1,4,1,2,75,1,7,9,3,1,1,1,2,1,1,1,4,2,2,6,3,4,1,1,2,1,9,2,4,1,5,5,2,3,1,3,3,1,170,6,3,1,3,2,1,1,3,2,1,4,1,1,1,3,4,2,2,3,1,2,4,3,1,5,1,1,3,5,1,4,1,2,2,1,3,1,5,3,3,1,3,2,2,3,1,1,1,1,1,2,1,5,2,269,3,2,2,2,1,2,3,5,3,1,4,3,1,1,3,1,3,1,1,1,2,22,3,7,2,3,5,4,1,1,4,5,1,3,4,3,3,2,8,3,4,5,1,2,2,1,2,2,2,1,4,2,1,1,2
"53",1,4,2,6,107,2,7,3,2,4,4,14,2,5,208,3,3,1,2,4,5,20,1,4,5,3,3,1,401,2,3,6,2,1,5,243,3,4,1,6,7,2,2,2,5,2,1,1,7,1,2,2,1,2,6,12,2,6,2,7,3,4,4,5,3,3,3,7,1,1,2,5,2,4,2,1,2,3,4,1,4,3,2,1,1,3,1,4,2,651,4,4,3,2,5,2,3,1,3,3,2,2,3,4,30,3,3,4,2,4,3,2,27,3,2,2,3,6,1,2,1,2,1,3,3,8,11,2,2,4,2,2,24,1,4,7,65,2,3,3,8,2,1,12,29,2,7,1,3,2,4,4,41,2,3,3,2,4,2,6,3,1,2,2,2,6,1,4,1,1,4,3,5,2,2,2,55,2,1,1,15,5,38,3,5,2,4,4,3,3,2,3,3,16,2,3,160,45,2,12
"54",3,6,16,1,2,6,1,69,3,2,3,1,5,2,45,8,5,2,4,3,2,484,114,3,3,4,1,2,4,20,43,3,1,3,1,1,4,2,3,1,2,91,3,4,2,75,2,3,1,4,8,4,3,5,1,2,3,2,1,4,4,106,2,1,87,2,4,1,3,5,8,1,3,2,3,342,4,1,1,3,2,1,9,22,4,4,6,10,3,2,2,2,35,58,3,6,4,123,1,2,1,15,9,3,2,1,1,376,4,2,484,3,2,6,3,7,371,1,2,8,12,39,6,1,5,2,2,3,7,2,5,6,20,4,2,3,5,4,332,2,4,3,56,3,1,5,1,105,14,300,1,2,1,22,4,2,7,20,79,2,230,204,4,4,3,1,10,1,2,23,2,1,1,3,4,1,2,4,14,6,106,4,6,1,15,1,2,3,8,23,3,1,9,729,38,2,4,11,7,3
"55",5,2,6,3,1,1,2,2,1,1,5,2,4,1,10,4,71,3,6,22,1,2,634,5,2,1,2,3,29,71,24,1,3,4,2,2,172,5,4,3,1,6,7,6,3,3,7,6,2,6,7,23,2,6,4,1,77,12,3,1,2,72,6,9,34,23,9,3,4,3,1,7,28,3,5,31,6,2,3,2,5,2,1,744,5,7,4,1,7,1,7,1,23,5,34,11,10,5,8,4,3,3,5,6,1,2,20,245,5,3,70,5,1,21,1,4,4,2,4,233,3,202,3,5,14,1,5,4,11,21,4,4,8,3,1,4,2,280,4,10,1,17,15,1,2,1,4,539,38,46,88,1,2,4,2,14,186,24,13,1,4,2,5,6,4,3,7,2,3,8,1,2,3,4,3,5,3,5,2,2,1,1,4,2,2,8,1,5,532,1,4,4,19,4,4,1,1,3,5,1
"56",4,1,3,17,6,5,3,4,28,5,2,10,2,4,2,1,2,13,1,1,3,34,9,1,3,5,10,11,1,3,1,8,79,5,5,43,2,1,68,4,3,3,4,3,3,4,3,2,3,3,2,3,53,3,4,39,4,1,4,3,4,2,3,25,2,29,2,2,14,4,3,2,1,5,4,3,3,3,5,7,3,13,4,3,2,2,2,38,223,4,1,5,2,1,1,3,2,2,4,5,6,4,2,2,4,6,3,1,1,8,1,2,10,2,36,3,2,5,3,3,1,5,4,4,2,155,3,1,1,2,3,1,1,5,5,2,3,3,2,7,19,4,2,6,3,242,4,3,1,3,3,15,3,1,8,1,1,2,11,10,2,3,3,3,8,4,6,5,4,18,6,14,2,6,5,3,1,3,4,4,6,2,1,23,2,3,3,2,1,10,5,6,1,1,3,49,13,2,3,73
"57",2,3,1,3,84,3,5,1,4,3,1,3,1,2,1,2,1,5,3,2,22,93,2,2,1,2,4,16,2,1,2,1,34,2,4,258,1,2,2,9,4,1,1,1,1,1,5,4,4,2,3,1,4,1,2,79,1,7,10,2,1,1,1,2,1,1,1,4,2,2,4,3,4,1,1,2,1,9,2,4,1,5,5,2,3,1,3,3,1,185,6,3,1,3,2,1,1,3,2,1,4,1,1,1,3,4,2,2,3,1,2,4,3,1,6,1,1,4,5,1,4,1,2,2,1,3,1,5,3,3,1,3,2,2,3,1,2,1,1,1,2,1,5,2,312,3,2,2,2,1,2,3,5,3,1,4,3,1,1,3,1,4,1,1,1,2,26,3,6,2,3,5,4,1,1,4,5,1,3,3,3,3,2,8,3,4,5,1,2,1,1,2,2,2,1,6,3,1,1,2
"58",1,4,2,6,90,2,6,2,2,4,4,16,3,5,247,3,3,1,2,4,5,8,1,4,5,3,3,1,464,2,3,6,2,1,3,190,3,4,1,8,7,2,2,2,6,2,1,1,12,1,1,2,1,2,6,10,2,6,2,7,3,4,4,6,3,3,3,6,1,1,2,5,2,4,2,1,2,4,4,1,4,3,2,1,1,3,1,4,2,640,3,4,3,2,6,2,3,1,3,2,2,2,3,5,38,3,4,5,2,4,3,1,33,3,2,2,3,6,2,2,2,2,1,3,3,7,11,2,2,4,2,2,25,1,4,7,61,2,3,3,4,2,1,20,20,2,6,1,3,2,4,4,31,2,3,3,2,4,2,6,3,1,2,2,2,6,1,4,1,1,4,3,5,2,2,2,69,2,1,1,15,5,39,3,4,2,4,4,3,3,2,3,3,12,2,3,177,50,2,11
"59",3,6,17,1,2,6,1,47,3,1,3,1,5,3,57,8,4,2,4,3,2,441,99,3,4,4,1,2,4,17,38,4,1,3,1,1,4,3,3,1,2,91,3,4,2,117,2,3,1,4,8,4,3,5,1,2,3,2,1,4,5,78,2,1,69,2,4,1,3,5,9,1,3,2,3,452,4,1,1,3,2,1,8,29,4,4,6,9,3,2,2,2,23,29,3,6,4,128,1,3,1,18,8,3,2,1,1,350,4,2,542,3,2,7,3,8,432,1,1,6,10,60,6,1,5,2,2,3,7,1,5,6,20,4,2,3,4,4,380,2,3,3,47,3,1,4,1,93,12,368,1,2,1,23,4,2,15,18,116,2,253,203,4,4,3,1,17,1,2,20,2,1,1,3,4,1,2,4,10,5,95,4,7,1,13,1,2,3,9,24,3,1,9,680,40,2,4,25,8,3
"60",5,2,6,2,1,1,2,3,1,2,5,2,4,1,11,4,65,3,6,24,1,3,544,5,2,1,2,3,49,46,12,2,3,4,2,2,182,5,4,3,1,6,7,6,4,3,7,6,2,5,9,23,2,6,3,1,87,15,3,1,2,71,5,9,32,17,9,3,4,3,1,8,20,3,5,48,6,2,3,2,5,2,1,689,5,8,4,1,7,1,9,1,22,5,44,9,17,5,7,4,3,3,5,6,1,2,17,292,5,3,147,5,1,15,1,4,4,2,4,196,3,217,3,5,12,1,6,4,19,24,4,4,8,3,1,4,1,251,4,11,1,27,14,1,2,1,3,519,32,39,62,1,2,4,2,18,127,17,23,1,4,2,6,6,4,3,8,2,3,8,1,2,3,4,3,5,3,5,2,2,1,1,4,2,1,7,1,5,599,2,4,4,24,4,4,1,1,3,5,1
"61",4.22534704208374,3.97037601470947,3.90498614311218,3.92117881774902,4.10331606864929,4.16725897789001,3.85827589035034,4.16196513175964,4.0518639087677,4.24450016021729,4.11836504936218,3.95656800270081,3.98731708526611,4.54250192642212,3.85653614997864,4.17703700065613,4.24337792396545,4.08482694625854,4.33115410804749,4.1484010219574,4.15738797187805,3.83516097068787,3.79705190658569,4.10500192642212,4.42731213569641,4.39405608177185,4.16119289398193,4.20337295532227,3.6798141002655,4.09892201423645,4.05861783027649,3.80178880691528,4.00423908233643,4.58698678016663,4.08273911476135,3.80179286003113,4.47946715354919,4.16054511070251,4.1495258808136,4.03171110153198,4.15435791015625,4.26117300987244,4.52449989318848,4.10266208648682,4.05771803855896,4.26527905464172,4.21762704849243,4.07006311416626,4.01611590385437,4.06364583969116,4.20092296600342,4.27476787567139,4.20004487037659,4.08386421203613,3.99636697769165,4.26287794113159,4.15244913101196,4.36368203163147,4.05161881446838,4.18051099777222,4.14126586914062,4.0234580039978,4.157466173172,4.34026408195496,3.85731887817383,3.90118098258972,4.2061779499054,4.23672604560852,4.37245512008667,4.17487502098083,4.03225612640381,3.87314891815186,3.86157393455505,4.16616892814636,4.41826295852661,4.06045699119568,4.52254199981689,4.1327338218689,4.12096309661865,4.10739684104919,4.38610601425171,4.57874608039856,4.19721007347107,3.91251397132874,4.29575490951538,4.55498909950256,4.41679310798645,3.77031493186951,3.96524500846863,4.1559522151947,4.05122995376587,4.39212417602539,4.03271102905273,3.9847559928894,4.37356185913086,4.12288904190063,4.24076509475708,4.21872305870056,4.3166618347168,3.93191409111023,4.13276505470276,4.37323594093323,4.06334185600281,3.89767289161682,3.90486097335815,4.19392895698547,4.29486203193665,3.87587094306946,4.13426399230957,4.23617196083069,4.11690592765808,4.21340107917786,4.31721186637878,4.16467094421387,4.57315707206726,4.41566896438599,3.97070908546448,4.2112500667572,4.14997005462646,3.98449993133545,4.23284602165222,3.85640788078308,4.00407814979553,3.91623687744141,4.1494300365448,4.22246813774109,4.35052394866943,4.33370494842529,4.44073915481567,4.10825705528259,4.19250178337097,4.31038594245911,4.00722980499268,4.07527494430542,4.01044297218323,3.83367204666138,4.1759569644928,4.00161004066467,4.34224915504456,4.23055100440979,4.26302695274353,4.17889404296875,3.92344784736633,4.2079930305481,4.06955194473267,4.52085900306702,4.19144511222839,4.39563488960266,4.05129194259644,4.21809601783752,4.48984599113464,3.87811493873596,4.19372296333313,3.90478801727295,4.12942886352539,4.36224412918091,4.13445210456848,4.00782513618469,3.91286206245422,4.28924894332886,4.2730860710144,3.95132994651794,4.05970501899719,4.13453006744385,3.92398405075073,3.97556900978088,4.0170431137085,4.36460494995117,4.14945888519287,3.75854587554932,4.1502890586853,4.70719909667969,4.24828314781189,4.03233098983765,3.90314316749573,4.36998391151428,3.88082909584045,4.44863295555115,4.38833785057068,4.06849503517151,3.74268293380737,4.22078108787537,3.9419801235199,3.83546495437622,4.00365114212036,4.24456000328064,4.0477089881897,4.32562899589539,4.26660799980164,3.91336607933044,4.10899209976196,4.09269499778748,4.10897302627563,4.27662301063538,4.00662302970886,3.93106889724731,3.99187803268433,4.2148449420929,4.11556482315063,3.94386601448059
