"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"32",2,3,1,2,86,2,4,4,4,3,1,7,2,4,1,2,2,3,3,2,6,67,2,4,1,1,3,4,1,1,2,3,7,4,5,36,1,3,2,52,5,1,1,2,1,1,5,4,3,4,2,1,4,1,7,46,1,179,24,2,1,2,1,2,1,1,1,8,2,2,9,3,1,1,1,2,2,18,2,5,1,3,4,1,3,1,3,5,1,92,5,2,1,1,2,1,1,3,2,2,3,1,1,1,3,3,3,2,3,4,2,2,5,1,5,1,1,77,3,1,74,1,1,2,1,3,1,3,3,2,1,1,4,2,3,1,1,1,1,2,2,1,5,3,5,3,3,2,2,1,1,4,3,2,2,5,2,1,1,3,1,4,1,1,1,3,24,1,4,2,3,5,9,1,3,4,8,1,3,5,4,6,4,10,2,3,4,1,2,1,1,1,2,1,1,6,2,1,2,4
"33",1,2,2,9,58,4,3,3,3,4,3,5,1,6,202,3,3,1,2,4,4,2,1,68,5,3,4,1,5,2,3,5,3,1,3,6,2,2,1,3,3,2,2,3,3,3,1,1,5,1,1,2,1,2,317,48,4,66,3,11,2,1,5,28,2,3,4,9,1,4,3,5,4,5,2,1,1,3,4,1,4,8,1,2,2,3,1,6,8,45,6,6,3,3,4,3,2,1,3,4,1,2,2,3,4,2,2,5,2,3,3,1,107,3,3,2,3,5,2,2,1,2,2,5,3,4,4,2,1,4,2,2,589,1,8,6,33,2,3,3,44,2,1,5,8,2,5,1,3,2,3,2,80,3,4,3,3,3,2,78,5,2,4,2,2,2,1,5,1,1,9,2,11,4,4,2,9,2,1,1,2,3,8,136,3,2,5,3,3,2,2,6,3,6,2,3,5,7,1,41
"34",3,4,3,1,2,3,1,5,1,1,4,2,7,3,19,5,4,2,4,3,1,6,234.5,3,3,17,2,2,3,6,65,4,1,5,1,1,6,4,3,1,2,7,6,7,2,4,2,3,1,12,5,4,3,19,1,1,2,1,1,3,4,11,2,1,60.5,2,3,2,3,3,4,1,3,4,3,24,3,1,1,4,5,1,2,26,7,4,20,13,2,2,4,4,203,63,3,2,4,5,1,1,2,7,5,4,2,1,1,43,5,1,76,4,2,4,1,7,481,1,1,6,9,480.5,9,1,5,1,3,4,6,1,3,10,2,3,2,2,3,4,168,1,243,4,259,1,1,4,1,166,5,17,4,5,1,7,3,1,41,7,4,1,4,6,2,3,3,1,4,2,2,314,1,1,1,2,2,5,2,3,6,29,22,4,3,1,6,1,2,5,9,5,5,2,5,47,106,2,4,9,14,2
"35",11,9,27,3,1,1,2,1,2,2,73,1,4,1,3,1,125,7,30,8,2,1,20,2,2,2,1,13,70,9,11,1,2,2,2,2,15,5,4,2,1,23,4,4,7,2,3,11,2,3,4,49,2,4,3,2,147,3,2,1,7,4,3,3,98,12,5,3,16,5,1,4,10,3,5,44,5,2,3,3,3,2,5,488,1,77,4,1,3,1,8,1,4,10,72,4,11,10,4,3,4,3,3,22,1,4,6,555,6,2,79,6,1,318,2,3,4,2,4,7,3,160,3,3,10,2,5,6,4,14,4,4,3,4,1,4,2,5,4,4,1,85,14,2,2,1,4,739,65.5,5,18,1,2,5,1,4,5,6,7,2,3,1,7,6,7,8,2,4,5,30,2,3,3,41,1,3,3,4,2,21,1,1,2,2,7,5,1,4,220,4,4,3,62,3,7,1,1,3,5,1
"36",4,1,5,4,13,26,5,3,16,4,2,4,3,2,2,2,1,4,2,1,3,6,25,1,4,5,7,5,2,3,1,2,29,3,5,3,3,1,15,14,4,3,2,3,4,4,3,2,6,2,2,3,5,2,2,172,4,2,5,4,3,3,3,13,3,5,2,1,10,1,2,4,2,2,4,5,3,5,5,2,2,3,5,4,4,1,2,4,415,5,1,7,2,2,1,6,3,2,5,5,5,4,4,2,5,7,4,1,1,17,1,2,4,2,41,3,2,9,5,3,2,3,3,5,2,14,1,1,1,3,5,3,1,5,9,2,4,3,2,5,6,3,2,5,3,32,2,3,2,2,3,9,4,1,5,2,1,7,4,10,2,3,2,4,4,4,3,4,3,3,5,6,2,3,5,2,1,3,4,2,5,2,1,300,1,5,4,2,1,4,5,6,1,1,4,6,6,2,3,10
"37",2,3,1,2,89,2,3,4,4,3,1,3,2,4,1,4,2,2,3,2,6,17,2,4,1,1,3,4,1,1,2,3,4,4,3,11,1,3,3,18,6,2,1,2,1,1,5,4,3,4,3,1,4,1,4,43,1,67,8,2,1,2,1,2,2,1,1,6,3,2,11,5,1,1,1,2,2,7,2,5,1,4,2,1,3,2,3,2,1,53,4,2,1,1,2,1,1,3,2,2,3,1,1,1,3,2,3,2,3,4,2,3,3,1,6,1,1,25,3,1,50,1,1,2,1,3,2,3,3,2,1,1,4,2,3,1,1,2,1,4,2,2,3,3,5,3,3,2,1,1,1,2,3,3,2,5,2,1,1,3,1,4,1,1,1,2,9,2,5,2,3,4,4,1,2,4,4,1,3,3,3,4,4,10,2,3,3,1,2,1,1,1,2,2,1,4,2,1,1,5
"38",1,2,2,6,22,3,4,2,3,5,3,5,1,5,100,3,3,1,1,4,4,4,1,23,5,3,4,1,4,2,3,5,3,1,4,6,2,2,1,3,3,1,3,1,3,3,1,1,4,1,1,2,1,3,250,49,3,43,3,8,2,1,5,20,1,3,3,4,1,3,3,3,4,5,2,1,1,3,3,1,3,5,1,2,1,3,1,3,12,108,3,4,3,3,4,2,2,1,3,4,1,2,2,3,4,4,2,3,2,2,3,1,41,3,3,2,3,4,2,2,1,2,2,4,3,4,4,2,2,4,2,2,292,1,13,6,11,1,3,2,23,1,1,4,4,2,5,1,3,3,2,3,30,2,3,3,3,3,2,39,4,1,4,2,2,3,1,5,1,1,4,2,6,4,4,1,14,2,1,1,2,3,6,14,3,2,5,3,3,3,2,5,3,4,2,3,3,4,2,12
"39",3,4,3,1,2,4,1,5,1,2,4,1,5,3,6,5,4,3,4,3,2,7,189,3,3,13,1,2,3,4,34,4,1,5,1,1,6,4,2,2,2,7,4,5,2,5,2,3,1,6,5,4,3,5,1,1,2,1,1,3,6,6,2,1,53,2,4,2,2,4,4,1,3,4,3,14,4,2,1,4,5,1,4,19,5,4,10,13,2,2,2,5,194,32,3,4,6,4,1,1,4,5,5,4,2,1,1,83,4,1,38,4,2,4,1,5,420,1,1,5,4,470,5,1,4,2,3,4,7,1,3,6,2,3,2,3,3,4,57,1,103,4,158,2,1,4,1,206,4,25,4,7,2,6,4,1,12,6,3,1,6,5,3,3,3,1,4,1,2,637,2,1,1,2,3,5,2,4,5,6,13,6,3,1,7,1,2,4,5,5,4,2,5,39,67,2,5,8,7,2
"40",5,9,16,3,1,1,2,1,2,1,19,2,4,1,3,1,92,5,30,7,1,1,9,2,2,2,2,6,41,15,4,1,2,2,2,2,8,5,4,1,1,15,5,4,6,2,4,7,2,3,4,47,2,4,3,2,120,3,2,1,4,4,4,3,47,7,5,3,11,5,1,2,14,3,5,33,5,1,4,3,4,2,3,428,2,14,4,1,3,1,6,1,5,5,7,3,7,8,4,3,2,3,3,31,1,3,7,611,5,3,42,6,1,130,2,4,4,2,4,9,3,84,4,3,15,1,5,5,4,11,4,4,3,4,1,4,2,6,4,3,1,111,12,1,2,1,4,768,22,4,9,1,1,4,1,4,4,9,5,2,3,2,8,5,9,5,2,3,4,7,1,3,3,9,1,3,3,5,2,11,1,1,2,2,8,4,1,5,242,2,3,3,19,3,14,1,1,3,4,1
"41",4,1,5,4,11,26,5,3,14,4,2,4,3,2,2,3,1,4,2,1,3,4,10,1,4,5,7,5,2,3,1,2,42,3,5,5,3,1,15,15,3,3,2,3,4,4,3,2,6,2,3,3,5,2,2,155,4,2,5,4,3,3,3,27,3,5,2,1,14,1,2,3,1,2,4,5,3,5,5,2,2,3,4,5,4,1,2,4,473,5,1,8,2,2,1,6,3,2,5,5,5,4,4,2,5,6,5,1,1,13,1,2,4,2,39,3,3,14,5,3,2,3,3,4,2,17,1,1,2,3,5,3,1,5,7,2,4,3,2,5,6,3,2,6,3,31,2,3,2,2,3,10,4,1,5,2,1,7,4,16,2,3,2,4,4,4,3,4,3,3,5,5,2,3,5,2,1,5,4,2,7,2,1,206,1,7,4,2,1,4,5,4,1,1,4,6,7,2,3,9
"42",2,3,1,2,71,2,3,4,4,3,1,3,2,4,1,4,2,3,3,2,5,25,2,4,1,1,3,4,1,1,2,3,4,5,3,16,1,3,3,17,5,2,1,1,1,1,5,4,3,4,2,1,4,1,4,33,1,90,10,2,1,2,1,2,2,1,1,5,2,2,8,5,2,1,1,2,2,8,2,5,1,4,2,1,3,2,4,2,1,61,6,2,1,1,2,1,1,3,2,2,2,1,1,1,3,2,3,2,3,4,2,4,3,1,6,1,1,27,4,1,114,1,1,2,1,3,2,3,3,2,2,1,4,2,3,1,1,1,1,4,2,1,3,3,4,3,3,2,1,1,1,2,3,3,2,5,2,1,1,3,1,4,1,1,1,2,12,2,5,2,3,4,5,1,1,4,4,1,3,3,3,4,4,15,2,3,3,1,2,1,1,1,2,2,1,4,2,1,2,5
"43",1,2,2,5,21,4,4,2,3,5,3,5,1,5,103,2,3,2,1,4,4,3,1,27,5,3,4,1,4,2,3,5,3,1,4,4,2,2,1,3,4,1,3,2,3,3,1,1,4,1,1,2,1,3,321,47,3,58,3,8,2,1,5,30,1,3,3,4,1,3,3,4,4,5,2,1,1,3,3,1,3,6,1,2,1,3,1,3,13,79,3,4,3,3,4,2,2,1,3,4,1,2,2,3,4,4,2,3,2,2,3,1,70,3,3,2,2,4,2,2,1,2,2,5,3,4,4,2,1,5,1,2,406,1,13,6,12,2,3,2,38,2,1,4,6,2,4,1,3,3,2,3,24,2,3,3,3,3,2,51,5,1,4,2,2,3,1,5,1,1,4,2,7,4,4,1,18,2,1,1,2,3,8,34,3,2,6,3,3,3,2,6,3,4,2,3,3,4,1,18
"44",3,4,3,1,2,3,1,5,1,2,4,2,5,3,14,5,4,1,4,3,1,7,141,3,3,13,2,2,3,4,42,4,1,4,1,1,5,4,2,2,2,6,4,5,2,5,2,3,1,6,5,4,3,5,1,1,2,1,1,3,6,7,2,1,39,2,4,2,3,4,4,1,3,4,3,14,4,2,1,4,5,1,5,24,5,4,11,13,2,2,2,5,127,44,3,4,6,4,1,1,4,5,5,4,2,1,1,102,4,1,38,3,2,4,1,5,362,1,1,4,5,387,7,1,4,2,3,4,7,1,3,6,2,3,2,3,3,4,96,1,84,4,178,2,1,4,1,182,5,28,4,5,2,6,4,1,11,6,3,1,4,6,3,3,3,1,4,1,2,569,2,1,1,2,3,5,2,3,5,8,14,6,3,1,9,1,2,5,6,5,4,2,4,55,71,1,4,8,8,2
"45",5,7,12,3,1,1,2,1,2,1,27,1,4,1,3,1,109,6,23,8,2,1,8,2,2,2,1,6,50,12,4,1,2,2,2,2,7,5,4,1,1,14,6,4,6,2,4,8,2,3,4,46,2,4,3,2,135,3,2,1,4,4,4,3,84,6,5,3,12,5,1,2,10,3,5,31,5,1,4,3,4,2,3,383,2,15,3,1,3,1,4,1,4,8,13,3,7,6,4,3,3,3,3,27,1,3,6,507,5,3,36,5,1,147,2,4,4,2,3,7,3,104,4,3,10,1,5,5,4,7,4,4,3,4,1,4,2,5,4,3,1,100,11,1,2,1,5,730,29,4,10,1,1,4,1,4,4,8,5,2,3,2,7,5,9,5,2,3,4,10,1,3,3,11,2,3,3,4,2,13,1,1,2,2,6,4,1,4,277,2,3,3,17,3,14,2,1,3,4,1
"46",6,1,3,81,15,71,16,4,128,4,2,15,3,1,2,4,1,6,1,1,3,39,77,1,5,19,10,56,1,3,1,2,378,3,7,150,2,1,38,52,5,3,2,1,5,4,4,2,6,2,45,3,35,3,2,257,10,2,23,9,21,1,5,185.5,5,14,2,1,26,1,2,3,4,2,4,6,3,21,11,2,2,8,2,52,4,2,2,82,979,6,1,42,2,5,1,290,3,2,6,5,5,4,3,3,25,120,4,1,1,59,2,2,19,2,49,3,2,20,5,5,2,3,4,20,2,111,1,1,2,2,9,10,1,4,14,2,4,3,1,5,13,3,2,7,6,45,3,4,1,3,3,7,4,1,7,3,1,17,9,53,2,3,3,3,12,4,5,4,2,3,22,12,3,3,31,2,1,3,3,3,24,2,1,518,2,21,5,2,1,63,59,7,1,2,6,85,235,2,3,90
"47",2,2,1,2,311,2,5,3,13,3,1,17,2,3,1,3,2,1,4,3,40,357,2,2,1,1,3,28,3,2,2,27,22,4,3,199,1,2,2,131,7,1,1,2,1,2,9,6,3,24,18,1,4,1,11,51,1,541,39,2,1,3,2,2,1,1,1,10,2,2,17,2,3,1,1,2,2,60,2,4,1,20,3,1,3,1,4,63,1,118,38,3,1,2,2,1,1,4,2,1,4,1,1,1,6,2,2,2,3,2,1,3,5,1,8,1,1,42,3,1,434,1,2,2,1,3,2,2,3,3,1,1,3,2,2,3,1,1,2,4,2,1,3,3,12,3,2,1,2,1,2,32,3,2,2,15,3,1,1,3,1,6,1,1,1,2,115.5,2,26,6,3,6,15,1,11,3,8,1,4,26,5,10,7,22,5,2,11,1,3,1,2,1,2,1,1,79,27,1,1,42
"48",1,3,2,60,252,4,4,1,3,5,3,56,1,8,480,1,3,2,3,12,4,24,1,106,4,3,4,1,134,1,3,14,2,2,11,11,3,3,1,3,4,2,3,3,7,3,1,1,4,1,1,2,1,2,270,231,3,200.5,3,58,2,2,8,46,3,6,4,5,1,3,4,4,5,5,2,1,1,3,3,1,5,11,4,2,2,3,1,13,36,221,3,6,4,1,9,2,2,1,3,3,3,2,2,2,5,3,3,5,2,5,3,1,235,8,3,2,3,8,2,2,1,2,1,3,3,12,5,3,1,4,3,3,482,1,4,6,100,2,3,2,639.5,2,1,25,102,2,7,2,3,2,4,2,97,3,4,2,2,11,2,85,3,1,2,2,2,3,1,5,1,1,11,2,41,6,9,1,21,2,1,1,2,3,10,208,1,3,44,3,2,5,1,11,3,5,2,7,105,7,2,30
"49",3,5,4,1,2,3,1,10,2,2,5,2,9,4,102,5,4,5,2,2,1,28.5,647,4,3,56,1,3,4,88,37,4,1,5,1,1,55,4,3,1,1,8,4,9,2,24,2,3,1,10,94,16,3,18,1,1,2,1,1,3,19,90,1,1,50,3,3,2,3,5,8,1,2,14,3,298,4,2,1,5,4,1,9,244,6,4,53,61.5,2,2,79,5,307,255,3,3,7,6,1,2,1,12,5,4,2,1,1,282,10,1,164,4,2,4,1,5,666,1,1,19,63,642,34,1,22,1,3,4,23,1,2,44,2,3,3,1,3,5,374,1,346,4,379,2,1,4,1,35,5,71,1,17,2,49,3,1,321.5,12,4,1,38,4,4,8,5,1,9.5,1,3,623,1,1,1,2,2,6,2,5,10,15,192.5,6,3,1,12,1,1,5,229,4,4,2,13,455,402,1,9,48,53,2
"50",4,4,107.5,3,1,1,2,2,1,1,197.5,1,5,2,22,2,263,50,12,15,2,14,112.5,6,2,2,2,8,212,63,22,1,6,1,2,2,22,5,13,4,2,210,16,17,18,1,3,9,2,3,3,528,2,35,3,2,391.5,8,2,1,18,6,3,3,122,41,5,3,93,4,1,5,26,3,6,60,5,1,4,3,3,2,1,961,1,73,3,1,23,1,89.5,1,18,49,89,4,48,12,4,4,2,3,7,212.5,1,4,13,356,9,3,51,12.5,1,327,2,4,20,2,4,23,4,428,3,6,33,2,4,9,9,14,4,4,7,5,1,9,2,4,4,8,1,267,37,1,2,1,4,900,123,4,9,1,1,22,1,7,11,13,14,2,31,2,14,12,15,68,2,3,10,67,2,5,12,29,1,4,3,4,2,7,1,1,2,2,6,6,2,4,899.5,2,6,4,137,11,7,2,1,3,4,1
"51",6,1,5,100,11,49,15,3,107,4,2,11,3,1,2,3,1,23,1,1,3,29,133,1,4,7,7,76,1,3,1,2,167,4,5,33,2,1,31,81,4,3,2,2,7,4,3,2,6,2,17,3,9,3,2,286,4,2,9,4,10,1,3,44,4,9,2,1,21,1,2,4,1,3,4,6,3,11,7,2,2,3,1,27,4,2,2,45,982,5,1,64,2,3,1,84,3,2,5,4,5,4,3,2,5,27,5,2,1,104,2,2,7,2,42,1,3,20,4,3,2,3,4,5,2,87,1,1,2,3,5,4,1,4,14,1,4,2,2,4,8,3,2,5,3,17,3,4,1,3,4,58,3,1,6,3,1,22,6,16,2,2,2,3,10,4,3,5,2,2,5,13,2,3,16,2,1,3,3,2,16,2,1,455,1,9,3,2,1,91,27,10,1,2,4,43,94,2,3,61
"52",2,3,1,2,335,2,3,4,4,3,1,4,2,4,1,4,2,1,4,3,23,270,2,3,1,1,3,26,2,2,2,11,5,5,3,126,1,3,2,124,8,2,1,1,1,1,5,4,3,18,9,1,5,1,5,149,1,475,24,2,1,2,1,2,1,1,1,8,3,2,16,2,2,1,1,2,2,77,2,5,1,7,4,1,3,1,4,7,1,211,39,2,1,1,2,1,1,3,1,2,4,1,1,1,6,2,2,1,3,3,1,4,3,1,7,2,1,22,3,1,314,1,1,3,1,3,3,3,3,2,1,1,2,2,3,2,1,1,1,5,2,2,3,3,5,2,2,2,2,1,1,10,4,3,1,4,2,1,1,3,1,4,1,1,1,2,179,2,13,3,3,5,9,1,3,4,4,1,4,9,3,4,3,15,3,1,4,1,3,2,2,1,2,1,1,11,6,1,1,29
"53",1,2,2,44,115,3,8,2,3,5,3,18,1,5,460,2,3,2,2,6,10,13,1,71,5,3,4,1,89,1,3,22,2,2,4,12,3,2,1,2,3,1,3,3,5,3,1,1,4,1,1,2,1,2,158,202,3,49,3,31,3,3,6,25,2,4,3,7,1,3,3,3,5,4,2,1,1,3,3,1,4,10,2,2,1,3,1,3,63,379,7,5,3,2,7,3,2,1,3,3,3,2,2,3,3,4,3,3,2,4,3,1,65,3,3,3,2,4,2,2,1,2,2,2,3,5,4,2,1,4,2,2,376,1,7,12,31,3,3,3,523,1,1,4,32,3,6,1,3,2,3,2,135,2,3,2,3,29,2,23,4,1,4,2,4,3,1,4,1,1,9,2,14,4,6,1,69,2,1,1,2,3,10,69,2,3,24,3,2,9,1,5,3,3,2,6,78,8,2,60
"54",3,7,4,1,2,4,1,6,2,2,4,2,5,3,50,5,4,3,3,2,2,16,626,4,3,18,1,2,4,52,77,4,1,3,1,1,7,4,3,1,1,9,4,4,2,5,2,3,1,6,47,7,3,4,1,1,2,1,1,3,13,83,2,1,71,5,4,2,2,4,14,1,4,6,3,324,4,2,1,4,5,1,5,200,5,4,12,22,2,2,11,4,461,235,3,2,6,4,2,1,1,5,6,6,2,1,1,163,4,1,392,3,2,5,1,5,506,1,1,16,12,534,12,1,7,2,2,4,25,1,4,11,3,3,2,3,3,4,110,1,363,4,584,2,1,5,1,115,4,123,2,9,1,23,4,1,58,4,3,1,19,5,3,4,3,1,7,1,3,761,1,1,1,2,2,6,2,5,6,41,138,12,4,1,6,2,1,4,28,4,4,2,7,390,238,1,5,24,12,2
"55",4,8,60,3,1,1,2,1,1,1,62,1,4,2,22,1,126,8,20,12,1,4,25,2,2,2,2,5,76,104,17,1,3,1,2,2,14,5,9,3,2,76,13,7,19,2,4,7,2,3,5,438,2,8,3,2,602,3,2,1,18,4,4,3,275,28,5,3,14,5,1,5,33,2,5,52,5,1,4,3,3,2,3,950,2,15,3,1,10,1,54,1,14,22,19,4,23,7,4,5,2,3,4,117,1,3,14,562,5,2,160,43,1,204,2,4,4,2,5,24,3,336,3,6,36,1,5,5,4,43,3,3,10,5,1,6,2,6,4,2,1,175,65,1,2,1,4,941,59,4,9,1,2,22,2,5,5,31,13,2,15,3,11,23,29,16,2,3,4,16,2,6,4,11,1,3,3,4,2,12,1,1,2,2,15,5,2,5,962,1,3,3,27,6,26,2,1,3,4,1
"56",6,1,5,110,10,46,11,3,93,4,2,14,3,2,2,3,2,13,1,1,3,24,99,1,4,10,7,68,1,3,1,2,201,4,6,51,2,1,26,57,3,3,2,2,7,4,4,2,5,2,16,3,10,3,2,235,4,2,8,4,11,1,3,56,3,10,2,1,26,1,2,3,1,3,4,7,3,11,7,2,2,4,3,30,4,1,2,39,994,5,1,66,2,3,1,99,3,2,5,6,5,4,3,3,7,38,5,2,1,76,2,2,9,2,40,2,3,17,4,3,2,3,4,5,2,54,1,1,2,3,6,4,1,4,11,1,4,2,1,4,7,3,2,7,3,20,3,4,1,3,4,29,4,1,5,2,1,14,5,29,2,2,2,3,12,4,3,4,2,2,4,10,2,3,12,2,2,3,3,2,24,2,1,402,1,11,3,2,1,83,20,8,1,2,5,41,134,2,3,55
"57",2,3,1,2,263,2,3,4,5,3,1,8,2,4,1,4,1,2,4,3,21,265,2,3,1,1,3,38,2,2,2,14,4,5,3,173,1,3,2,103,7,2,1,1,1,1,5,5,3,23,11,1,5,1,5,117,1,495,30,2,1,2,1,2,1,1,1,5,3,2,13,2,3,1,1,2,2,76,2,5,1,7,4,1,3,2,4,10,1,196,54,2,1,1,2,1,1,3,1,2,4,1,1,1,6,2,2,1,3,3,1,4,3,1,7,3,1,25,3,1,398,1,1,3,1,3,2,3,3,2,2,1,3,2,2,2,1,1,2,5,2,1,3,3,5,3,2,1,2,1,1,6,3,3,2,4,2,1,1,3,1,5,1,1,1,2,201,2,26,4,3,3,8,1,3,4,6,1,4,7,5,5,4,22,3,2,4,1,3,1,2,1,2,1,1,10,10,1,1,26
"58",1,2,2,36,130,3,7,2,3,5,3,29,1,5,586,2,3,1,2,6,7,15,1,103,5,3,4,1,73,1,3,19,2,2,4,11,3,2,1,2,4,1,3,3,10,3,1,1,4,1,1,2,1,2,141,165,3,78,3,34,3,3,7,28,2,4,3,4,1,3,3,4,5,5,2,1,1,4,3,1,4,15,2,2,2,3,1,3,74,389,6,6,3,2,7,3,2,1,3,3,2,2,2,2,3,4,3,3,2,4,3,1,121,3,3,1,2,5,2,2,1,2,2,2,3,6,4,2,1,5,1,2,432,1,4,11,34,3,3,2,632,2,1,9,50,2,5,2,3,2,3,2,97,2,3,3,3,15,2,24,3,1,4,2,2,3,1,5,1,1,9,2,15,4,5,1,114,2,1,1,2,3,13,157,2,3,25,3,2,3,1,6,3,4,2,6,87,7,2,48
"59",3,7,4,1,2,4,1,10,2,2,5,2,5,3,88,5,4,4,3,2,2,20,574,4,3,18,1,3,5,53,56,6,1,3,1,1,9,4,3,1,1,9,4,5,2,7,2,3,1,5,43,6,3,4,1,1,2,1,1,3,14,87,2,1,46,6,4,2,2,4,17,1,4,6,3,322,4,2,1,4,5,1,5,173,5,4,12,28,2,2,14,4,404,159,3,2,13,5,2,1,1,5,5,5,2,1,1,279,4,1,379,3,2,4,1,5,585,1,1,12,12,695,17,1,8,2,3,4,23,1,4,20,2,3,3,3,3,5,163,1,392,4,579,2,1,6,1,83,4,112,2,10,2,26,4,1,95,4,3,1,22,4,3,4,3,1,5,1,3,632,1,1,1,2,2,5,1,5,5,27,123,8,3,1,8,1,1,4,49,4,4,2,7,333,249,1,6,27,34,2
"60",4,5,57,3,1,1,2,1,1,1,74,1,4,1,16,1,205,10,16,12,1,4,28,2,2,2,2,4,135,77,17,1,3,1,2,2,8,5,13,3,2,85,15,8,19,2,3,9,2,3,7,372,2,14,3,2,538,3,2,1,18,4,4,3,284,24,5,3,18,5,1,5,29,2,5,59,5,1,4,3,3,2,1,946,1,18,3,1,9,1,51,1,9,20,19,4,18,7,4,4,3,3,4,106,1,3,12,441,7,2,151,34,1,305,2,4,4,2,5,19,3,408,3,7,33,1,5,5,4,30,3,3,7,5,1,6,2,4,5,3,1,168,49,1,2,1,6,865,50,4,9,1,1,22,1,5,5,22,13,2,17,3,10,18,24,22,2,3,4,27,2,6,5,14,1,3,3,4,2,6,1,1,2,2,7,5,2,5,914,2,3,3,35,6,23,2,1,3,4,1
"61",4.05374097824097,4.0553560256958,4.16373801231384,4.0509889125824,4.21343088150024,4.20118093490601,4.04131507873535,4.339998960495,4.03288507461548,4.22092294692993,4.10380101203918,4.23485708236694,4.09981894493103,4.6089460849762,3.83699798583984,4.51971292495728,4.11363291740417,4.08098602294922,4.43210196495056,4.27110195159912,4.43804001808167,3.65440201759338,3.62320494651794,4.17915296554565,4.65312504768372,4.75981402397156,4.47309708595276,4.1134078502655,3.81427788734436,3.97690105438232,3.90167593955994,4.12962198257446,4.10573887825012,4.29959893226624,4.13285899162292,4.01510405540466,4.70268797874451,4.1393141746521,4.43145704269409,3.95357799530029,4.62636494636536,4.45904493331909,4.32656598091125,4.09440112113953,4.4410560131073,4.33527016639709,4.33299803733826,4.15689396858215,3.85716509819031,4.1093909740448,3.69237399101257,4.31463408470154,4.21351099014282,4.36033606529236,4.34377288818359,4.04918599128723,4.14418292045593,4.32414412498474,4.24848699569702,4.01416897773743,4.14295101165771,4.03744792938232,4.22306609153748,4.59822416305542,4.01431488990784,3.98518395423889,4.6143958568573,4.35080099105835,4.31840109825134,4.48936080932617,4.04629397392273,3.98418784141541,3.92110896110535,4.22370195388794,4.7323899269104,4.2567880153656,4.71631002426147,4.09426093101501,4.25534701347351,4.24347186088562,4.57756519317627,4.47722196578979,4.05410003662109,4.02046895027161,4.55639815330505,4.45965313911438,3.92750310897827,3.42719197273254,3.70259404182434,3.54628801345825,3.55591201782227,4.09828281402588,3.70488214492798,3.73261308670044,3.75269198417664,3.74081897735596,3.86173510551453,3.62043499946594,3.86718916893005,3.72395586967468,3.77586102485657,3.86623907089233,3.71581697463989,3.53705906867981,3.68273782730103,3.93777298927307,3.79107904434204,3.60467791557312,3.87950205802917,3.55841493606567,3.60080480575562,3.6693549156189,3.75437116622925,3.57647800445557,3.93495011329651,4.0330548286438,3.63516592979431,3.72365188598633,3.88269782066345,4.2507529258728,4.05240297317505,3.95722818374634,4.24867606163025,4.11666679382324,4.78630304336548,4.25511384010315,4.48317289352417,4.28200793266296,4.48617696762085,4.19851684570312,4.42832183837891,4.09777402877808,4.20387697219849,3.9613618850708,4.08264684677124,3.88312697410583,4.20298385620117,4.19520592689514,4.41518020629883,4.25027799606323,4.08771705627441,4.04676389694214,4.34731316566467,4.17431688308716,4.1125659942627,4.4282169342041,4.37945818901062,4.24676513671875,4.18201303482056,4.42612791061401,4.72208499908447,3.58359789848328,4.24991297721863,3.91420102119446,4.22078704833984,4.44193387031555,4.07324886322021,4.00708103179932,3.99596500396729,4.24372816085815,4.36866497993469,4.04209494590759,4.17419219017029,4.15031599998474,4.01165890693665,4.38530397415161,4.1876859664917,4.31078791618347,4.16071105003357,3.83799195289612,4.5667359828949,4.49129700660706,4.17991304397583,3.93392395973206,3.93626618385315,4.81930994987488,4.05923509597778,4.7434868812561,4.34896183013916,3.94435405731201,3.81284880638123,4.1681649684906,4.08698105812073,4.00484204292297,3.79636478424072,4.05645608901978,3.99549889564514,4.51881313323975,3.92361116409302,3.87416410446167,4.343013048172,4.00146007537842,4.19209003448486,4.08693313598633,3.94037914276123,3.96952605247498,3.8670699596405,4.39888310432434,4.18537998199463,3.98253893852234
