"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"32",1,3,1,2,31,2,4,4,3,3,1,18,2,5,1,1,2,3,3,3,6,19,2,5,1,1,4,4,2,1,2,3,6,4,5,170,1,3,3,36,6,1,1,3,1,1,5,4,3,4,5,1,5,1,30,26,1,186,28,3,1,1,1,2,1,1,1,9,2,4,15,3,2,1,1,2,2,33,3,4,1,3,3,1,2,2,3,10,1,40,2,2,1,2,2,1,1,3,2,3,2,1,1,1,3,3,3,2,3,5,2,2,7,1,4,2,1,31,4,1,65,1,1,2,1,3,1,3,3,3,1,1,6,2,3,1,1,2,1,3,2,2,3,3,3,3,3,2,1,1,1,3,3,2,1,17,2,1,1,3,1,3,1,1,1,4,9,1,4,2,3,7,5,1,2,5,64,1,3,5,6,6,4,168,2,3,5,1,2,1,1,1,2,2,1,7,2,2,2,3
"33",2,1,2,8,24,4,3,3,4,4,3,29,1,4,23.5,3,3,2,1,2,5,2,1,27,3,3,3,1,5,3,3,4,3,1,4,16,2,1,1,3,3,2,3,1,4,3,1,1,6,1,1,2,1,3,449,27,3,107,2,35,2,2,5,35,3,2,4,11,1,5,2,6,4,5,2,1,1,3,4,1,3,9,1,2,3,3,1,8,4,13,10,6,3,3,4,3,2,1,3,5,1,2,2,4,7,2,2,5,2,3,3,1,114,3,3,1,3,4,3,2,1,2,2,8,2,4,3,1,1,10,2,2,654,1,5,4,12,1,3,2,50,1,1,6,13.5,2,4,1,3,2,2,2,48,3,6,4,3,2,2,122,5,1,4,3,3,2,2,5,1,1,5,2,6,4,3,2,13,2,1,1,1,5,10,338,6.5,2,10,3,3,2,2,5,3,11,2,3,3,8,1,17
"34",4,4,3,1,2,3,1,6,1,1,4,1,10,3,40,5,8,1,4,5,2,15,386.5,3,5,52,1,2,3,4,170,10,1,5,1,1,7,4,2,1,2,11,8,17,2,5,3,3,1,34,4,4,3,19,1,1,2,2,1,2,6,5,2,1,61.5,5,3,2,3,2,7,1,3,3,3,126,3,1,1,5,5,1,4,9,5,4,23,19,2,2,41,7,62,70,3,2,4,5,1,1,3.5,8,5,3,2,1,1,19,5,1,11,4,2,4,2,5,573,1,1,11,9,18,15,1,5,1,4,4,6,1,3,9,3,3,2,2,3,4,41,1,122.5,4,123.5,1,2,4,1,149.5,5,26,4,20,1,9,4,1,25,117,7,2,6,7,2,2,2,1,4,2,3,414,2,1,1,2,4,4,2,3,5,19,8,3,3,1,75,1,2,4,46,17,4,2,14,44,115,2,9,15,15,2
"35",9,13,19,3,1,1,2,1,2,2,26,2,4,1,5,2,222.5,7,70,14,1,1,86,2,2,2,2,170,314,68,6,2,2,3,2,2,21,5,5,2,1,28,5,5,11,2,2,6,2,3,2,35.5,2,4,2,2,60,5,4,1,5,4,4,3,57,99,5,3,5,3,1,4,8,4,5,78,5,2,2,3,4,2,5,199,1,45,4,1,8,1,7,1,4,8,64,5,23,13,4,2,3.5,3,3,6,1,4,13,276,6,2,100.5,13,1,190.5,1,3,4,2,2,35,3,133,4,3,20,2,5,16,4,61,5,15,2,4,1,10,2,5,4,5,1,89,4,2,1,1,14,934,204,14,13,1,2,4,2,2,17,68,28,1,3,2,5,4,5,6,3,4,7,273.5,1,3,3,90,5,1,3,4,2,8,2,1,2,2,12,6,1,5,386,7,5,3,13,3,28,1,1,3,9,1
"36",4,1,4,4,6,92,3,2,22,4,2,3,3,2,2,2,1,3,2,1,3,9,9,1,3,10,6,4,2,2,1,2,22,2,4,10,3,2,21,9,4,3,2,2,4,4,4,2,4,2,1,3,6,2,2,74,5,2,5,3,4,4,3,20,3,4,2,1,45,1,3,2,1,2,4,3,3,5,5,2,2,3,3,4,4,1,2,2,166,4,1,9,3,2,1,4,3,2,6,4,5,5,3,2,4,5,4,1,1,9,1,4,3,2,69,3,2,7,5,3,2,3,3,4,3,19,2,1,2,2,4,3,1,7,25,2,4,3,3,3,5,3,2,70,4,105,2,3,2,2,3,14,4,1,3,3,1,13,5,112,2,3,3,5,4,4,2,4,2,3,10,5,2,3,4,3,1,5,4,2,10,2,1,357,1,5,4,2,1,2,3,5,1,1,10,19,6,1,3,4
"37",2,3,1,2,43,2,4,4,2,3,1,4,2,4,1,3,2,4,3,3,4,3,2,5,1,1,4,3,1,1,2,4,4,4,3,49,1,3,3,12,6,2,1,3,1,1,5,4,3,4,2,1,4,1,10,16,1,47,7,1,1,1,1,2,1,1,1,7,2,2,14,4,2,1,1,2,1,10,1,4,1,4,2,1,3,3,3,4,1,41,2,2,1,1,2,1,1,3,2,3,2,1,1,1,3,2,3,2,3,4,2,2,4,1,4,2,1,14,4,1,20,1,1,3,1,3,1,3,3,3,1,2,4,2,3,1,1,2,1,4,2,2,3,3,3,3,3,2,1,1,1,3,3,3,2,9,2,1,1,3,1,4,1,1,1,3,5,1,4,2,3,7,4,1,2,4,13,1,3,9,4,5,4,197,2,2,3,1,2,1,1,1,2,2,1,4,2,2,1,3
"38",1,2,2,7,11,5,5,3,4,5,3,9,1,5,9,4,3,2,1,2,6,7,1,18,4,3,3,1,5,3,3,3,3,1,5,12,2,1,1,3,3,1,3,1,3,3,1,1,6,1,4,2,1,3,408,34,3,208,2,17,2,2,4,6,2,3,3,4,1,5,2,5,4,5,2,1,2,3,3,1,3,6,1,2,2,2,1,3,5,20,8,4,2,3,4,2,2,1,3,5,1,2,4,3,5,3,2,3,2,3,3,1,25,3,3,1,3,3,3,2,1,2,2,5,2,4,3,2,1,6,2,1,450,1,10,4,11,1,2,2,32,1,1,9,7,2,4,1,3,3,2,2,19,2,4,4,3,2,2,92,5,1,4,3,2,2,3,5,1,1,4,2,5,4,1,2,79,2,1,1,1,4,8,99,5,1,7,3,3,3,2,4,3,5,2,3,3,5,2,14
"39",3,4,3,1,2,3,1,6,1,1,4,1,5,3,13,5,9,1,4,5,2,27,380,3,5,34,1,2,4,4,153,6,1,5,1,1,6,4,2,1,2,10,8,5,2,7,3,3,1,9,3,4,3,6,1,1,2,1,1,2,6,5,2,1,62,8,4,2,3,3,5,1,3,3,3,154,4,1,2,5,5,1,5,15,5,4,7,16,2,2,20,6,116,18,3,3,4,4,1,1,4,4,5,4,2,1,1,60,4,1,10,3,2,5,1,5,435,1,1,10,5,17,5,1,4,2,4,4,7,1,3,5,2,3,2,3,3,4,19,1,74,4,14,2,2,4,1,384,6,33,4,20,2,6,6,1,7,84,4,2,8,5,2,2,3,1,4,2,3,730,2,1,1,2,5,5,2,3,5,5,9,6,3,1,119,3,2,4,38,41,5,2,15,16,77,2,9,10,5,2
"40",6,9,7,3,1,1,2,1,3,2,10,2,4,1,4,1,181,6,48,12,1,1,117,2,2,2,2,143,61,107,5,1,2,3,2,2,7,5,4,2,1,15,4,4,5,2,2,5,2,3,5,54,2,4,3,2,32,6,3,4,5,3,5,4,20,48,5,3,7,4,1,3,7,4,5,103,5,2,4,3,4,2,4,165,1,19,4,1,6,1,5,1,4,4,15,6,12,15,4,2,3,3,2,5,1,4,31,480,5,2,66,7,1,216,2,4,4,2,2,47,3,121,4,2,30,1,5,7,4,24,5,8,3,5,1,9,2,5,4,5,1,77,4,1,1,1,8,849,114,10,8,1,1,4,1,2,6,55,7,1,4,2,7,4,6,11,1,3,6,104,1,3,3,41,3,1,3,4,2,6,2,1,2,2,23,4,1,5,399,6,4,3,7,3,38,1,1,3,4,1
"41",3,1,4,4,6,106,4,2,17,4,2,3,3,2,2,2,1,3,2,1,3,8,7,1,3,13,6,5,1,3,1,2,33,2,4,11,3,2,18,11,4,3,2,2,4,4,4,2,4,2,1,3,6,2,2,69,4,2,5,3,4,4,3,33,3,5,2,1,50,1,3,2,1,3,4,3,3,5,5,2,2,3,3,4,4,1,2,2,136,5,1,10,3,2,1,5,3,2,5,4,5,6,4,2,4,5,4,1,1,9,1,4,3,2,60,4,2,7,4,3,2,3,3,4,3,19,2,1,2,2,5,3,1,8,23,2,4,3,3,3,5,3,2,45,4,92,2,3,2,2,3,13,3,1,3,2,1,15,3,128,2,3,2,5,4,4,2,4,2,3,11,4,2,4,3,3,1,5,4,2,13,2,1,264,1,7,4,2,1,2,3,5,1,1,10,16,6,1,3,5
"42",2,3,1,2,31,2,3,5,2,3,1,5,2,4,1,3,2,4,3,3,4,5,2,5,1,1,4,3,2,1,2,3,4,5,3,61,1,3,3,14,5,2,1,3,1,2,5,4,3,4,2,1,5,1,8,12,1,80,7,1,1,1,1,2,2,1,1,6,2,4,9,4,2,1,1,2,1,9,1,4,1,4,2,1,3,3,3,4,1,52,2,2,1,1,2,1,1,3,2,3,2,1,1,1,3,2,3,2,3,4,2,2,4,1,4,2,1,11,5,1,34,1,1,3,1,3,1,3,3,3,1,2,4,2,3,1,1,2,1,4,2,2,3,3,3,4,3,2,1,1,1,3,4,3,2,15,2,1,1,3,1,4,1,1,1,3,5,1,4,2,3,6,4,1,1,4,44,1,3,8,4,5,4,292,2,2,3,1,2,1,1,1,2,2,1,4,2,2,1,3
"43",1,2,2,6,11,4,5,3,4,5,3,10,1,5,11,4,3,2,1,2,6,7,1,24,4,3,3,1,4,2,3,4,3,1,5,8,2,1,1,3,3,1,3,1,3,3,1,1,6,1,3,2,1,3,432,31,3,168,2,8,2,2,5,8,1,2,3,4,1,5,2,5,4,5,2,1,2,3,4,1,3,6,1,2,2,2,1,3,6,17,8,4,2,3,4,2,2,1,4,5,1,2,3,3,5,4,2,3,2,3,3,1,33,3,3,1,3,4,3,2,1,2,2,5,2,4,3,2,1,6,2,1,618,1,8,4,10,1,2,2,37,1,1,8,5,2,4,1,3,3,2,2,18,2,4,4,3,2,2,104,5,1,4,3,2,2,3,5,1,1,4,2,5,3,2,2,89,2,1,1,1,3,9,147,5,1,6,3,3,3,2,4,3,5,2,3,3,5,2,13
"44",4,4,3,1,2,3,1,6,1,1,4,1,5,3,24,5,9,1,4,5,2,18,344,3,5,38,1,2,3,4,182,5,1,4,1,1,6,4,2,1,2,6,8,8,2,6,3,3,1,10,4,4,3,6,1,1,2,1,1,4,6,5,2,1,59,7,4,2,3,2,6,1,3,2,3,128,4,1,2,5,5,1,5,13,5,4,7,16,2,2,19,5,74,24,3,3,4,4,1,1,4,4,5,4,2,1,1,58,4,1,9,3,2,4,1,5,365,1,1,10,5,12,6,1,4,2,4,4,7,1,3,6,2,3,2,3,3,4,34,1,51,4,19,2,2,3,1,276,4,35,4,15,2,6,6,1,10,52,4,2,6,6,3,2,3,1,4,2,3,664,2,1,1,2,5,5,2,3,6,5,9,6,3,1,77,3,2,4,33,22,5,2,10,27,60,1,8,13,6,2
"45",5,6,7,3,1,1,2,1,3,2,15,2,4,1,4,1,204,5,40,14,1,1,82,2,2,2,2,104,137,67,5,1,2,3,2,2,7,5,4,2,1,15,5,4,5,1,2,6,2,3,5,47,2,4,3,2,42,4,3,2,5,3,4,3,86,43,5,3,8,3,1,3,7,4,5,69,5,2,3,3,4,2,4,157,1,18,4,1,5,1,3,1,4,4,17,4,8,10,3,2,3,3,2,6,1,3,27,444,5,2,51,7,1,162,2,3,4,2,2,35,3,110,4,2,24,1,5,6,4,18,4,8,3,4,1,7,2,5,4,5,1,43,4,1,1,1,8,905,97,9,10,1,1,4,1,3,7,49,11,1,3,2,5,4,5,11,1,3,6,136,1,3,3,41,4,1,3,4,2,7,2,1,2,2,18,4,1,5,436,5,4,3,7,3,31,2,1,3,4,1
"46",7,1,3,20,7,212,4,3,88,5,1,30,3,2,2,4,2,5,1,1,3,32,10,1,3,29,8,68,1,3,1,1,234,3,3,252,3,1,16,19,6,3,2,2,5,4,4,3,4,2,13,3,9,2,3,106,8,1,11,3,4,1,3,222,4,30,2,1,63,1,3,3,3,2,4,4,3,14,5,2,2,10,2,12,5,3,2,13.5,619,20,1,32,2,3,1,215,3,2,16,4,8,7,3,4,6,24,4,2,1,24,2,4,5,2,128,3,2,6,3,9,2,3,3,17,2,53,1,1,2,2,6,6,1,15.5,39,1,4,3,2,3,5,3,2,53,8,134,3,4,2,3,4,5,4,1,4,3,1,13,21,469,2,3,2,4,11,4,3,3,2,3,58,4,2,4,8,3,1,5,3,3,27,2,1,410,1,11,3,1,1,14,19,5,1,2,14,150,243,1,3,25
"47",1,3,1,2,127,2,8,4,5,3,2,51,1,4,1,3,1,3,4,3,8,49,3,7,1,1,3,13,3,1,2,10,5,4,4,439,1,3,2,73,12,1,1,1,1,2,6,4,3,12,8,1,5,1,17,19,1,476,58,2,1,3,1,2,1,1,1,8,2,2,11,2,1,1,1,2,1,42,2,3,1,11,3,1,3,2,4,74,1,93,10,2,1,2,2,1,1,4,2,2,4,1,1,1,3,2,3,1,3,7,1,2,7,1,5,1,1,8,5,1,302,1,2,2,1,2,2,2,3,3,1,1,2,2,3,2,1,1,1,4,2,2,3,8,5,3,2,1,1,1,1,20,3,2,1,95,2,1,1,3,1,4,1,1,1,2,40,1,5,4,3,12,15,1,7,4,94,1,4,18,10,23,19,57,5,1,5,2,2,1,2,1,2,1,1,120,7,2,1,27
"48",2,2,2,33,105,7,3,2,17,4,3,103,2,12,317,1,3,2,2,4,4,31,1,89,4,3,4,1,101,2,3,5,2,2,11,48,2,2,1,2,3,2,3,3,8,3,1,1,6,1,3,2,1,3,448,116,4,213,4,34,2,2,6,16,2,5,3,5,1,5,2,9,6,4,2,1,2,3,3,1,4,3,1,2,2,1,1,13.5,11,54,6,5,3,1,6,2,2,1,3,5,2,2,2,2,8,3,2,4,2,5,3,1,143,5,3,2,3,5,4,2,1,2,1,6,3,5,5,3,1,31,2,2,766,1,4,4,52,2,3,2,358,1,1,68,129,2,5,2,3,2,3,2,74,3,7,4,3,6,2,201,5,1,4,5,2,3,1,5,1,1,4,2,26,3,2,2,115,2,2,1,1,4,6,245,2,2,33,4,3,2,1,13,3,8,2,5,48,9,2,8
"49",3,5,4,1,2,3,1,12,2,2,4,2,6,3,193,5,5,1,3,2,2,52,778,17,5,124,1,2,4,21,149,18,1,5,1,1,35,5,4,1,1,14,9,39,2,30,3,2,1,6,18,4,3,8,1,1,2,2,1,4,11,10,2,1,48,39,4,2,3,4,28,1,2,5,3,951,4,1,1,5,5,1,19,126,4,4,30,55,2,2,118,7,114,366,3,3,6,5,1,1,1,13,5,3,2,1,1,139,8,1,23,3,2,3,1,5,502,1,1,18,37,39,15,1,22,1,3,4,19,1,4,8,3,3,2,3,2,4,63,1,227,4,178,2,1,4,1,46,6,45,2,14,2,44,5,1,43,83.5,23,2,99,5,3,2,3,1,14,2,4,817,2,1,1,2,3,5,3,3,13,9,190,5,4,1,30,3,2,3,293.5,55,3,2,41,235.5,421,1,5,123,32,2
"50",5,4,44,4,1,1,2,1,1,1,64,1,5,1,16,2,416,46,8,102,1,4,430,5,2,2,2,52.5,109,397,14,2,3,1,2,2,17,4,9,4,2,224,10,26,14,1,2,7,2,3,2,376,2,7,2,2,361,31,2,1,9,4,4,5,241,113,5,3,40,3,1,5,11,3,5,79,7,2,4,4,3,2,5,654,1,125,3,1,76,1,80,1,5,14,68,11,36,22,4,3,3,3,6,8,1,4,24,947.5,7,2,31,21.5,1,404.5,2,4,5,2,2,122,3,526,4,5,44,3,4,27,7,8,3,15,5,6,1,16,3,5,4,7,1,61,6,1,2,1,6,975,233,4,6,1,1,4,2,5,24,191,132,1,34,2,8,3,4,65,2,4,13,113,1,3,12,79,1,1,2,4,1,5,2,1,2,2,11,12,1,5,912,7,5,3,58,5,24,2,1,3,4,1
"51",5,1,3,14,5,231,3,2,68,4,2,15,3,2,2,3,1,5,2,1,3,52,24,1,3,12,5,52,1,2,1,1,123,2,4,95,3,2,32,31,4,3,2,3,4,3,4,2,4,3,3,3,5,1,2,133,4,1,7,4,4,2,3,70,3,13,2,1,58,1,4,3,1,3,4,3,3,7,5,2,2,3,2,6,5,2,2,15,794,6,1,28,3,1,1,95,3,2,5,5,5,5,2,2,5,5,4,1,1,36,2,4,4,2,60,3,2,8,4,3,2,3,3,5,2,60,1,1,2,2,5,3,1,5,58,2,4,3,3,2,8,3,2,99,5,56,2,3,2,3,4,57,3,1,5,2,1,20,10,185,2,2,3,4,6,4,3,4,2,4,15,5,2,3,6,4,1,3,4,2,31,2,1,421,1,8,3,2,1,21,10,8,1,1,5,83,90,1,3,7
"52",2,3,1,2,131,2,6,4,3,3,1,12,2,4,1,4,2,3,3,2,5,33,2,4,1,1,3,17,2,1,2,6,4,5,3,224,1,5,2,53,15,2,1,2,1,2,5,4,3,7,5,1,6,2,12,76,1,259,14,1,1,1,1,2,1,1,1,6,2,3,14,2,2,1,1,2,1,49,2,4,1,5,3,1,3,3,4,27,1,101,9,2,1,2,2,1,1,3,1,2,4,1,1,1,3,2,3,2,3,10,1,2,3,1,5,2,1,9,5,1,123,1,1,2,1,2,2,3,3,3,1,1,3,2,3,1,1,1,1,5,3,2,3,5,3,3,3,2,1,1,1,5,4,3,1,11,2,1,1,3,1,4,1,1,1,3,34,1,3,3,3,7,6,1,4,3,49,1,3,19,4,5,6,78,2,2,4,1,2,1,2,1,2,2,1,16,2,2,1,10
"53",1,2,2,16,58,5,9,3,9,5,3,48,1,5,107,2,3,2,1,4,7,28,1,40,4,3,4,1,42,3,3,5,2,1,5,29,2,1,1,2,3,1,3,1,3,4,1,1,5,1,4,2,1,3,268,118,3,266,2,33,3,4,5,5,2,5,3,4,1,5,2,5,5,4,2,1,2,4,3,1,3,9,1,2,2,1,1,4,20,163,17,5,2,3,4,2,2,1,3,4,1,2,3,3,4,3,2,3,2,4,3,1,30,3,3,1,3,4,3,2,1,2,2,4,3,5,4,2,1,7,2,2,551,1,5,4,43,2,2,3,365,1,1,23,54,2,4,1,3,2,2,2,65,2,4,3,3,10,2,37,4,1,4,3,3,2,1,5,1,1,4,2,8,4,2,2,201,2,1,1,2,3,7,141,6,1,20,3,3,4,1,4,3,4,2,5,11,6,2,19
"54",3,7,5,1,2,3,1,6,1,1,4,2,5,3,63,5,4,1,4,3,2,55,555,9,5,29,1,2,4,14,198,14,1,4,1,1,10,3,3,1,1,12,6,8,2,10,3,3,1,6,6,4,3,7,1,1,2,2,1,3,10,6,2,1,39,47,4,2,3,2,26,1,3,5,3,843,4,2,1,5,5,1,5,145,4,4,8,16,2,2,37,6,244,246,3,3,6,5,2,1,2,4,6,4,2,1,1,116,4,1,69,3,2,5,1,6,307,1,1,27,9,70,6,1,12,3,3,4,17,1,4,7,2,4,2,3,2,4,28,1,162,4,90,2,1,4,1,183,9,99,3,13,1,29,6,1,11,92,5,2,47,5,2,2,2,1,10,2,4,868,2,1,1,2,3,5,3,5,8,18,76,7,3,2,37,3,1,4,151,110,4,3,26,163,289,1,9,42,7,2
"55",4,6,25,3,1,1,2,1,2,2,23,1,4,1,20,1,191,6,23,23,1,2,263,2,2,2,2,56,51,422,11,2,3,3,2,2,11,4,7,3,2,66,8,17,12,1,2,5,2,2,2,403,2,4,3,2,384,8,3,2,7,3,4,4,203,136,5,3,6,4,1,4,10,2,5,105,5,1,4,3,4,2,4,739,1,18,3,1,29,1,25,1,6,5,29,33,24,13,4,3,3,3,4,6,1,4,37,944,5,2,125,60,1,339,2,4,4,2,2,78,3,405,4,6,47,1,5,8,4,58,3,6,5,6,1,19,3,5,4,4,1,81,7,1,2,1,8,973,181,4,7,1,2,4,2,5,10,201,89,1,12,3,7,8,15,29,2,3,9,150,1,3,3,36,1,1,2,4,2,9,1,1,2,1,15,5,2,5,950,2,3,2,10,3,83,2,1,3,4,1
"56",5,1,3,17,5,255,3,3,51,4,2,18,3,2,2,3,2,5,2,1,3,34,14,1,3,14,6,42,1,2,1,1,118,3,4,119,3,2,27,24,4,3,2,3,4,3,4,2,4,2,4,3,4,2,2,102,4,1,7,3,4,2,3,89,3,17,2,1,60,1,3,3,1,3,4,3,3,7,5,2,2,3,2,7,5,2,2,10,753,6,1,34,3,2,1,90,3,2,6,5,5,5,2,2,4,6,4,1,1,28,2,4,4,2,64,3,3,7,4,3,2,3,3,5,2,31,1,1,2,2,5,3,1,7,46,2,4,3,3,3,7,3,2,71,5,79,2,3,2,3,4,32,3,1,4,2,1,14,8,273,2,2,2,4,5,4,3,4,2,4,18,4,2,3,5,4,1,5,4,2,32,2,1,404,1,9,3,2,1,15,8,7,1,1,6,69,119,1,3,11
"57",2,3,1,2,113,2,5,4,3,3,1,19,2,4,1,4,1,4,3,2,5,27,2,6,1,1,2,24,2,1,2,6,4,5,3,235,1,5,2,42,10,2,1,2,1,2,5,4,3,9,6,1,6,1,12,70,1,356,21,1,1,1,1,2,1,1,1,5,2,2,9,2,2,1,1,2,1,52,2,4,1,6,3,1,3,3,4,18,1,90,10,2,1,1,2,1,1,3,1,2,4,1,1,1,3,2,3,2,3,7,1,2,3,1,4,2,1,8,5,1,215,1,1,2,1,2,2,3,3,3,1,2,3,2,3,1,1,1,1,5,2,2,4,5,3,3,3,1,1,1,1,4,4,3,1,14,2,1,1,3,1,4,1,1,1,3,33,1,5,3,3,6,7,1,3,3,138,1,3,13,5,6,7,97,2,2,4,1,2,1,2,1,2,2,1,25,2,2,1,9
"58",1,2,2,12,43,6,6,2,9,5,3,61,1,5,150,2,3,2,1,4,7,24,1,70,4,3,4,1,42,3,3,5,2,1,6,31,2,1,1,2,3,1,3,1,6,4,1,1,5,1,3,2,1,3,268,103,3,255,3,21,3,4,5,6,2,5,3,4,1,5,2,5,5,5,2,1,2,4,3,1,3,11,1,2,2,1,1,3,27,107,12,5,2,3,4,2,2,1,3,4,1,2,3,3,5,3,2,3,2,3,3,1,51,3,3,1,2,4,3,2,1,2,2,4,3,6,4,2,1,17,2,1,622,1,4,4,37,2,2,2,364,1,1,24,66,2,4,2,3,2,2,2,47,2,5,3,3,4,2,37,4,1,4,3,2,2,1,5,1,1,4,1,8,4,2,1,329,2,2,1,1,3,6,232,4,1,18,3,3,2,1,4,3,5,2,5,14,6,2,18
"59",3,6,4,1,2,3,1,9,1,1,5,2,5,3,93,5,4,1,4,3,2,49,678,12,5,36,1,2,4,10,175,20,1,4,1,1,12,3,3,1,1,13,6,10,2,16,3,3,1,7,5,4,3,7,1,1,2,2,1,4,10,7,2,1,34,42,4,2,3,3,28,1,3,4,3,932,4,2,1,5,5,1,9,94,4,4,9,21,2,2,42,6,180,177,3,3,11,5,2,1,2,4,6,4,2,1,1,133,4,1,68,3,2,4,1,6,375,1,1,26,9,58,9,1,11,3,3,4,16,1,4,8,2,3,2,3,2,4,28,1,187,4,99,2,1,4,1,144,6,75,3,9,1,25,6,1,20,64,6,2,59,5,3,2,3,1,5,2,3,746,2,2,1,2,4,5,3,4,7,16,71,5,3,1,41,3,1,4,196,83,5,2,30,171,277,1,6,52,24,2
"60",4,4,24,3,1,1,2,1,2,2,31,1,4,1,17,1,251,10,13,23,1,3,235,2,2,2,3,26,112,357,11,2,3,2,2,2,10,4,8,3,2,81,9,16,11,1,2,5,2,3,2,312,2,5,3,2,381,7,2,2,5,3,4,4,249,84,5,3,7,4,1,4,7,2,5,83,5,1,4,3,4,2,4,603,1,22,3,1,25,1,38,1,4,5,21,28,20,13,4,3,3,3,4,6,1,4,34,957,6,2,95,45,1,398,2,4,4,2,2,79,3,442,4,6,37,1,5,9,4,23,3,7,5,5,1,17,3,5,4,4,1,49,6,1,2,1,7,951,155,4,6,1,2,4,2,5,8,186,101,1,13,3,6,7,10,32,2,3,9,146,1,3,4,44,1,2,2,3,1,4,2,1,2,2,11,8,2,5,840,5,3,3,13,3,65,2,1,3,4,1
"61",4.0857949256897,4.03479909896851,3.94345498085022,3.827476978302,4.33505606651306,4.14398813247681,3.89791107177734,4.23681306838989,3.89550590515137,4.33763909339905,4.34736704826355,3.99026608467102,4.20228695869446,4.51122188568115,3.8904550075531,4.54457807540894,4.05237483978271,4.02533984184265,4.32504487037659,4.41572713851929,4.41263508796692,3.67129802703857,3.61812305450439,4.20612978935242,4.76338696479797,4.93909621238708,4.29194211959839,4.10948204994202,3.89358496665955,3.8735089302063,3.88983297348022,4.06111907958984,4.02908086776733,4.6769711971283,4.13258099555969,4.08929896354675,4.66695094108582,4.12800192832947,4.39165711402893,4.04548501968384,4.53227090835571,4.2347719669342,4.50431489944458,4.04630899429321,4.44182705879211,4.25675201416016,4.37212800979614,4.19538497924805,3.61286687850952,3.92570400238037,3.24011278152466,4.67647004127502,3.78443384170532,3.90922999382019,3.64716005325317,3.62028002738953,3.67683100700378,3.95148515701294,3.68162798881531,3.61783409118652,3.58275699615479,3.6121871471405,3.88515901565552,3.92364192008972,3.64502310752869,3.52322006225586,3.99728298187256,3.84325695037842,3.77096509933472,3.98648691177368,3.576819896698,3.49562883377075,3.54766297340393,3.78819584846497,4.16217994689941,3.76910996437073,4.12085103988647,3.54289102554321,3.65680289268494,3.72816610336304,4.02446007728577,3.76362299919128,3.66458606719971,4.00957894325256,4.14287185668945,5.15856695175171,4.45988202095032,3.85206198692322,4.06093001365662,3.96446204185486,4.14028787612915,4.62586903572083,4.18439197540283,3.94145798683167,4.24705791473389,4.28158402442932,4.5831241607666,4.04249405860901,4.42350816726685,4.25046801567078,4.3375198841095,4.47603297233582,4.21126389503479,4.06871485710144,4.17712783813477,4.39229202270508,4.06922602653503,4.10472702980042,4.29643201828003,4.14888691902161,4.13097286224365,4.10148596763611,4.27377486228943,4.0085461139679,4.44679093360901,4.55355906486511,4.22918796539307,4.3138530254364,4.60312104225159,4.1392650604248,4.0219509601593,4.02528786659241,4.18370604515076,4.20075702667236,4.74667596817017,4.18997192382812,4.50427103042603,4.27425384521484,4.36265993118286,4.40945315361023,4.43049192428589,4.23938798904419,4.0081741809845,4.1001570224762,4.24179601669312,3.83013010025024,4.37509107589722,4.19184708595276,4.40013194084167,4.26651191711426,4.06709909439087,4.10668587684631,4.16470909118652,4.14274907112122,4.13909482955933,4.51413297653198,4.35069799423218,4.24462699890137,4.0801899433136,4.83970093727112,4.9167160987854,3.5997371673584,4.2133469581604,4.41681504249573,3.71371912956238,3.93385195732117,3.57121896743774,3.55536913871765,3.57792711257935,3.70318412780762,3.82491612434387,3.68280100822449,3.60745096206665,3.60126209259033,3.57508492469788,3.73093914985657,3.84339714050293,4.10250306129456,3.71310091018677,3.41965699195862,3.8591160774231,3.95301604270935,3.90530180931091,3.46560597419739,3.37086296081543,4.13483881950378,3.5371630191803,4.31843400001526,3.76021599769592,3.42627000808716,3.3580629825592,3.62972617149353,3.58469200134277,3.38953900337219,3.29585194587708,3.6357250213623,3.46716284751892,4.19952297210693,3.44685006141663,3.38991093635559,4.41238594055176,4.06682705879211,4.21671104431152,4.0836980342865,3.92152810096741,4.07798314094543,3.92460203170776,4.35100889205933,4.14967799186707,3.99888014793396
